district_id,district_name,school_id,school_name,address,city,state,zip,county,full_address,lon,lat
1935,Seaside SD 10,150,Seaside Middle,2600 Spruce Dr Ste 200,Seaside,OR,97138,Clatsop,"2600 Spruce Dr Ste 200 Seaside, OR 97138",-123.9005162,45.9867716
2180,Portland SD 1J,888,Sellwood Middle,8300 SE 15th Ave,Portland,OR,97202,Multnomah,"8300 SE 15th Ave Portland, OR 97202",-122.6498774,45.4625412
2008,John Day SD 3,330,Seneca Elem,100 Park Ave,Seneca,OR,97873,Grant,"100 Park Ave Seneca, OR 97873",-118.9714693,44.1327942
2101,Lebanon Community SD 9,674,Seven Oak Middle,550 Cascade Dr,Lebanon,OR,97355,Linn,"550 Cascade Dr Lebanon, OR 97355",-122.8930091,44.5104639
2243,Beaverton SD 48J,1270,Sexton Mountain Elem,15645 SW Sexton Mtn Dr,Beaverton,OR,97007,Washington,"15645 SW Sexton Mtn Dr Beaverton, OR 97007",-122.8375559,45.459286
2043,Eagle Point SD 9,393,Shady Cove School,37 Schoolhouse Ln,Shady Cove,OR,97539,Jackson,"37 Schoolhouse Ln Shady Cove, OR 97539",-122.8099639,42.622445
2057,Klamath County SD,478,Shasta Elem,1951 Madison St,Klamath Falls,OR,97603,Klamath,"1951 Madison St Klamath Falls, OR 97603",-121.7167687,42.211613
2088,Bethel SD 52,587,Shasta Middle,4656 Barger Ave,Eugene,OR,97402,Lane,"4656 Barger Ave Eugene, OR 97402",-123.1770441,44.0836097
2181,Parkrose SD 3,928,Shaver Elem,3701 NE 131st Pl,Portland,OR,97230,Multnomah,"3701 NE 131st Pl Portland, OR 97230",-122.528598,45.549934
2257,Sheridan SD 48J,4833,Sheridan AllPrep Academy,339 NW Sherman St,Sheridan,OR,97378,Yamhill,"339 NW Sherman St Sheridan, OR 97378",-123.3986581,45.1012028
2257,Sheridan SD 48J,1237,Sheridan High,433 S Bridge St,Sheridan,OR,97378,Yamhill,"433 S Bridge St Sheridan, OR 97378",-123.3928482,45.0950418
2195,Sherman County SD,1010,Sherman County School,65912 High School Lp,Moro,OR,97039,Sherman,"65912 High School Lp Moro, OR 97039",-120.7420973,45.4740767
2244,Sherwood SD 88J,4220,Sherwood Charter School,23264 SW Main St,Sherwood,OR,97140,Washington,"23264 SW Main St Sherwood, OR 97140",-122.8404846,45.35118139999999
2207,Pendleton SD 16,1048,Sherwood Heights Elem,3235 SW Nye Ave,Pendleton,OR,97801,Umatilla,"3235 SW Nye Ave Pendleton, OR 97801",-118.8158149,45.6535863
2244,Sherwood SD 88J,1193,Sherwood High,18800 SW Haide Road,Sherwood,OR,97140,Washington,"18800 SW Haide Road Sherwood, OR 97140",-122.8717932,45.3565232
2244,Sherwood SD 88J,1192,Sherwood Middle,16956 SW Meinecke Rd,Sherwood,OR,97140,Washington,"16956 SW Meinecke Rd Sherwood, OR 97140",-122.8513449,45.3564139
2097,Lincoln County SD,4038,Siletz Valley Schools,245 James Frank Ave NW,Siletz,OR,97380,Lincoln,"245 James Frank Ave NW Siletz, OR 97380",-123.9199434,44.7228984
2138,Silver Falls SD 4J,795,Silver Crest Elem,365 Loar Rd SE,Silverton,OR,97381,Marion,"365 Loar Rd SE Silverton, OR 97381",-122.6666968,44.9263918
1976,Bend-LaPine Administrative SD 1,5293,Silver Rail Elem,61530 SE Stone Creek St,Bend,OR,97702,Deschutes,"61530 SE Stone Creek St Bend, OR 97702",-121.2953841,44.0338935
2138,Silver Falls SD 4J,812,Silverton High,1456 Pine St,Silverton,OR,97381,Marion,"1456 Pine St Silverton, OR 97381",-122.797557,45.0160105
2138,Silver Falls SD 4J,715,Silverton Middle School,714 Schlador street,Silverton,OR,97381,Marion,"714 Schlador street Silverton, OR 97381",-122.78906,45.0127098
2014,Harney County SD 3,4702,Silvies River Charter School,43277 Crane Venator Ln,Crane,OR,97732,Harney,"43277 Crane Venator Ln Crane, OR 97732",-118.5750821,43.41603860000001
2020,Frenchglen SD 16,4702,Silvies River Charter School,43277 Crane Venator Ln,Crane,OR,97732,Harney,"43277 Crane Venator Ln Crane, OR 97732",-118.5750821,43.41603860000001
2023,Harney County Union High SD 1J,4702,Silvies River Charter School,43277 Crane Venator Ln,Crane,OR,97732,Harney,"43277 Crane Venator Ln Crane, OR 97732",-118.5750821,43.41603860000001
1978,Sisters SD 6,264,Sisters Elem,2155 W McKinney Butte Rd.,Sisters,OR,97759,Deschutes,"2155 W McKinney Butte Rd. Sisters, OR 97759",-121.5751035,44.2948427
1978,Sisters SD 6,1294,Sisters High,1700 W McKinney Butte Rd,Sisters,OR,97759,Deschutes,"1700 W McKinney Butte Rd Sisters, OR 97759",-121.5758419,44.296176
1978,Sisters SD 6,1293,Sisters Middle,15200 McKenzie Hwy,Sisters,OR,97759,Deschutes,"15200 McKenzie Hwy Sisters, OR 97759",-121.5713925,44.2930138
2180,Portland SD 1J,889,Sitton Elem,9930 N Smith St,Portland,OR,97203,Multnomah,"9930 N Smith St Portland, OR 97203",-122.7582655,45.6000407
2096,Siuslaw SD 97J,609,Siuslaw Elem,2221 Oak St,Florence,OR,97439,Lane,"2221 Oak St Florence, OR 97439",-124.1046055,43.9860037
2096,Siuslaw SD 97J,610,Siuslaw High,2975 Oak St,Florence,OR,97439,Lane,"2975 Oak St Florence, OR 97439",-124.1059739,43.99210859999999
2096,Siuslaw SD 97J,608,Siuslaw Middle,2525 Oak St,Florence,OR,97439,Lane,"2525 Oak St Florence, OR 97439",-124.1047814,43.9886209
1976,Bend-LaPine Administrative SD 1,3217,Sky View Middle,63555 NE 18th St,Bend,OR,97701,Deschutes,"63555 NE 18th St Bend, OR 97701",-121.280295,44.1074298
2180,Portland SD 1J,890,Skyline Elem,11536 NW Skyline Blvd,Portland,OR,97231,Multnomah,"11536 NW Skyline Blvd Portland, OR 97231",-122.8564165,45.6075836
1924,North Clackamas SD 12,2733,Sojourner School,11909 SE Linwood Ave,Milwaukie,OR,97222,Clackamas,"11909 SE Linwood Ave Milwaukie, OR 97222",-122.6003736,45.4368033
2100,Greater Albany Public SD 8J,650,South Albany High,3705 Columbus ST SE,Albany,OR,97322,Linn,"3705 Columbus ST SE Albany, OR 97322",-123.078726,44.6074001
1894,Baker SD 5J,7,South Baker Intermediate,1285 Third St,Baker City,OR,97814,Baker,"1285 Third St Baker City, OR 97814",-117.833804,44.7704957
1894,Baker SD 5J,7,South Baker Intermediate,1285 Third St,Baker City,OR,97814,Baker,"1285 Third St Baker City, OR 97814",-117.833804,44.7704957
1944,Scappoose SD 1J,4221,South Columbia Family School,34555 Berg Rd,Warren,OR,97053,Columbia,"34555 Berg Rd Warren, OR 97053",-122.8555147,45.8131208
2082,Eugene SD 4J,539,South Eugene High,400 E 19th Ave,Eugene,OR,97401,Lane,"400 E 19th Ave Eugene, OR 97401",-123.0864462,44.03667739999999
2239,Hillsboro SD 1J,1198,South Meadows Middle,4960 SE Davis Road,Hillsboro,OR,97123,Washington,"4960 SE Davis Road Hillsboro, OR 97123",-122.9342754,45.4932271
2048,Medford SD 549C,423,South Medford High,1551 Cunningham Ave,Medford,OR,97501,Jackson,"1551 Cunningham Ave Medford, OR 97501",-122.8923587,42.3050785
2054,Grants Pass SD 7,441,South Middle,350 W Harbeck Rd,Grants Pass,OR,97527,Josephine,"350 W Harbeck Rd Grants Pass, OR 97527",-123.3338202,42.4151584
2197,Tillamook SD 9,1014,South Prairie Elem,6855 S Prairie Rd,Tillamook,OR,97141,Tillamook,"6855 S Prairie Rd Tillamook, OR 97141",-123.8172975,45.407483
2142,Salem-Keizer SD 24J,775,South Salem High,1910 Church St SE,Salem,OR,97302,Marion,"1910 Church St SE Salem, OR 97302",-123.0373252,44.9226057
2100,Greater Albany Public SD 8J,645,South Shore Elem,910 Bain St SE,Albany,OR,97322,Linn,"910 Bain St SE Albany, OR 97322",-123.069666,44.63401220000001
1994,South Umpqua SD 19,293,South Umpqua High,501 NW Chadwick Ln,Myrtle Creek,OR,97457,Douglas,"501 NW Chadwick Ln Myrtle Creek, OR 97457",-123.3277365,42.9874537
2044,Rogue River SD 35,5443,South Valley Academy,211 Pine St Ste D,Rogue River,OR,97537,Jackson,"211 Pine St Ste D Rogue River, OR 97537",-123.1704152,42.4354492
2225,South Wasco County SD 1,1108,South Wasco County Elementary,308 Deschutes Ave,Maupin,OR,97037,Wasco,"308 Deschutes Ave Maupin, OR 97037",-121.0793212,45.1762226
2225,South Wasco County SD 1,1109,South Wasco County Middle/High,699 4th St,Maupin,OR,97037,Wasco,"699 4th St Maupin, OR 97037",-121.0805771,45.1778251
2055,Three Rivers/Josephine County SD,5505,Southern Oregon Success Academy,345 Merlin Rd,Merlin,OR,97532,Josephine,"345 Merlin Rd Merlin, OR 97532",-123.4193923,42.5149301
2243,Beaverton SD 48J,2783,Southridge High,9625 SW 125th Ave,Beaverton,OR,97008,Washington,"9625 SW 125th Ave Beaverton, OR 97008",-122.8075512,45.450316
2082,Eugene SD 4J,528,Spencer Butte Middle,500 E 43rd Ave,Eugene,OR,97405,Lane,"500 E 43rd Ave Eugene, OR 97405",-123.0849672,44.0075475
2142,Salem-Keizer SD 24J,774,Sprague High,2373 Kuebler Blvd S,Salem,OR,97302,Marion,"2373 Kuebler Blvd S Salem, OR 97302",-123.0789552,44.8854411
2247,Spray SD 1,3403,Spray School,303 Park Ave,Spray,OR,97874,Wheeler,"303 Park Ave Spray, OR 97874",-119.7926658,44.8344837
2082,Eugene SD 4J,529,Spring Creek Elem,560 Irvington Dr,Eugene,OR,97404,Lane,"560 Irvington Dr Eugene, OR 97404",-123.1444684,44.11416680000001
1924,North Clackamas SD 12,3198,Spring Mountain Elem,11645 SE Masa Ln,Happy Valley,OR,97086,Clackamas,"11645 SE Masa Ln Happy Valley, OR 97086",-122.534839,45.437136
2083,Springfield SD 19,560,Springfield High,875 7th St,Springfield,OR,97477,Lane,"875 7th St Springfield, OR 97477",-123.0157677,44.053334
2243,Beaverton SD 48J,4712,Springville Elementary,6655 NW Joss Ave,Portland,OR,97229,Washington,"6655 NW Joss Ave Portland, OR 97229",-122.8519274,45.5685623
1928,Oregon City SD 62,4480,Springwater Environmental Sciences,16491 S Springwater Rd,Oregon City,OR,97045,Clackamas,"16491 S Springwater Rd Oregon City, OR 97045",-122.466483,45.36638790000001
2183,Gresham-Barlow SD 10J,3577,Springwater Trail High,1440 SE Fleming Ave,Gresham,OR,97080,Multnomah,"1440 SE Fleming Ave Gresham, OR 97080",-122.4065805,45.4860686
1948,St Helens SD 502,4602,St Helens Arthur Academy,33035 Pittsburg Rd,St Helens,OR,97051,Columbia,"33035 Pittsburg Rd St Helens, OR 97051",-122.8867965,45.8668381
1948,St Helens SD 502,185,St Helens High,2375 Gable Rd,St Helens,OR,97051,Columbia,"2375 Gable Rd St Helens, OR 97051",-122.8348813,45.8492055
1948,St Helens SD 502,184,St Helens Middle,354 N 15th St,St Helens,OR,97051,Columbia,"354 N 15th St St Helens, OR 97051",-122.8134978,45.8636494
2145,Mt Angel SD 91,793,St Marys Public School,590 E College,Mt Angel,OR,97362,Marion,"590 E College Mt Angel, OR 97362",-122.7939353,45.0681181
2144,St Paul SD 45,778,St Paul Elem,20449 Main St NE,St Paul,OR,97137,Marion,"20449 Main St NE St Paul, OR 97137",-122.9767574,45.2147352
2144,St Paul SD 45,779,St Paul High,20449 Main St NE,St Paul,OR,97137,Marion,"20449 Main St NE St Paul, OR 97137",-122.9767574,45.2147352
1948,St Helens SD 502,5686,St. Helens Virtual Academy,470 N 16th St,St Helens,OR,97051,Columbia,"470 N 16th St St Helens, OR 97051",-122.8149298,45.865584
1922,West Linn-Wilsonville SD 3J,47,Stafford Primary,19875 SW Stafford Rd,West Linn,OR,97068,Clackamas,"19875 SW Stafford Rd West Linn, OR 97068",-122.7026,45.3776763
2209,Stanfield SD 61,1060,Stanfield Elem,1120 N Main St,Stanfield,OR,97875,Umatilla,"1120 N Main St Stanfield, OR 97875",-119.2239582,45.7902779
2209,Stanfield SD 61,1061,Stanfield Secondary,1100 N Main,Stanfield,OR,97875,Umatilla,"1100 N Main Stanfield, OR 97875",-119.2198952,45.7887429
2143,North Santiam SD 29J,788,Stayton Elem,875 N 3rd,Stayton,OR,97383,Marion,"875 N 3rd Stayton, OR 97383",-122.7935641,44.8016622
2143,North Santiam SD 29J,809,Stayton High,757 W Locust St,Stayton,OR,97383,Marion,"757 W Locust St Stayton, OR 97383",-122.801104,44.8043155
2143,North Santiam SD 29J,789,Stayton Middle,1021 Shaff Rd,Stayton,OR,97383,Marion,"1021 Shaff Rd Stayton, OR 97383",-122.8041334,44.8114371
2057,Klamath County SD,479,Stearns Elem,3641 Crest St,Klamath Falls,OR,97603,Klamath,"3641 Crest St Klamath Falls, OR 97603",-121.741882,42.1932261
1970,Crook County SD,5489,Steins Pillar Elementary,640 East 3rd St,Prineville,OR,97754,Crook,"640 East 3rd St Prineville, OR 97754",-120.8404988,44.3025127
2217,Elgin SD 23,1082,Stella Mayfield Elem,1111 Division St,Elgin,OR,97827,Union,"1111 Division St Elgin, OR 97827",-117.9210796,45.5654457
2217,Elgin SD 23,1082,Stella Mayfield Elem,1111 Division St,Elgin,OR,97827,Union,"1111 Division St Elgin, OR 97827",-117.9210796,45.5654457
1927,Colton SD 53,5909,Stellar Pines Virtual Academy,21580 S Schieffer Rd,Colton,OR,97017,Clackamas,"21580 S Schieffer Rd Colton, OR 97017",-122.4218689,45.1672583
2142,Salem-Keizer SD 24J,1331,Stephens Middle,4962 Haysville Dr NE,Salem,OR,97305,Marion,"4962 Haysville Dr NE Salem, OR 97305",-122.9601749,44.9902907
2180,Portland SD 1J,892,Stephenson Elem,2627 SW Stephenson St,Portland,OR,97219,Multnomah,"2627 SW Stephenson St Portland, OR 97219",-122.7033309,45.4407591
2243,Beaverton SD 48J,2782,Stoller Middle,14141 NW Laidlaw Rd,Portland,OR,97229,Washington,"14141 NW Laidlaw Rd Portland, OR 97229",-122.8235457,45.5579121
2142,Salem-Keizer SD 24J,4859,Straub Middle,1920 Wilmington Ave NW,Salem,OR,97304,Polk,"1920 Wilmington Ave NW Salem, OR 97304",-123.0754385,44.9622825
2143,North Santiam SD 29J,717,Sublimity School,431 Main St,Sublimity,OR,97385,Marion,"431 Main St Sublimity, OR 97385",-122.7868359,44.8307793
2256,McMinnville SD 40,4639,Sue Buel Elementary,1985 SE Davis St,McMinnville,OR,97128,Yamhill,"1985 SE Davis St McMinnville, OR 97128",-123.1968581,45.1942496
1976,Bend-LaPine Administrative SD 1,3216,Summit High,2855 NW Clearwater Dr,Bend,OR,97701,Deschutes,"2855 NW Clearwater Dr Bend, OR 97701",-121.3618949,44.05763959999999
1930,Estacada SD 108,4670,Summit Learning Charter,30391 SE Hwy 211,Eagle Creek,OR,97022,Clackamas,"30391 SE Hwy 211 Eagle Creek, OR 97022",-122.357786,45.357928
2142,Salem-Keizer SD 24J,761,Sumpter Elem,525 Rockwood St SE,Salem,OR,97306,Marion,"525 Rockwood St SE Salem, OR 97306",-123.0482411,44.8777613
2055,Three Rivers/Josephine County SD,4823,Sunny Wolf Charter School,100 Ruth Ave,Wolf Creek,OR,97497,Josephine,"100 Ruth Ave Wolf Creek, OR 97497",-123.398026,42.6955069
1924,North Clackamas SD 12,78,Sunnyside Elem,13401 SE 132nd Ave,Clackamas,OR,97015,Clackamas,"13401 SE 132nd Ave Clackamas, OR 97015",-122.5286794,45.425643
2180,Portland SD 1J,893,Sunnyside Environmental School,3421 SE Salmon St,Portland,OR,97214,Multnomah,"3421 SE Salmon St Portland, OR 97214",-122.629278,45.5150973
1991,Douglas County SD 4,276,Sunnyslope Elem,2230 SW Cannon Rd,Roseburg,OR,97471,Douglas,"2230 SW Cannon Rd Roseburg, OR 97471",-123.3888442,43.1549919
2207,Pendleton SD 16,1051,Sunridge Middle,700 SW Runnion Ave,Pendleton,OR,97801,Umatilla,"700 SW Runnion Ave Pendleton, OR 97801",-118.7879065,45.6515291
2100,Greater Albany Public SD 8J,644,Sunrise Elem,730 19th Ave SE,Albany,OR,97322,Linn,"730 19th Ave SE Albany, OR 97322",-123.0667678,44.6243772
2206,Hermiston SD 8,1037,Sunset Elem,300 E Catherine Ave,Hermiston,OR,97838,Umatilla,"300 E Catherine Ave Hermiston, OR 97838",-119.2880318,45.8436392
2243,Beaverton SD 48J,1188,Sunset High,13840 NW Cornell Rd,Portland,OR,97229,Washington,"13840 NW Cornell Rd Portland, OR 97229",-122.820294,45.5280907
1922,West Linn-Wilsonville SD 3J,48,Sunset Primary,2351 Oxford St,West Linn,OR,97068,Clackamas,"2351 Oxford St West Linn, OR 97068",-122.6263516,45.3614774
1965,Coos Bay SD 9,199,Sunset School,245 S Cammann St,Coos Bay,OR,97420,Coos,"245 S Cammann St Coos Bay, OR 97420",-124.2735293,43.3895894
2018,Suntex SD 10,349,Suntex Elem,68178 Silver Creek Rd,Riley,OR,97758,Harney,"68178 Silver Creek Rd Riley, OR 97758",-119.5670505,43.5737674
2003,Sutherlin SD 130,321,Sutherlin High,500 E Fourth St,Sutherlin,OR,97479,Douglas,"500 E Fourth St Sutherlin, OR 97479",-123.3056128,43.3957985
2003,Sutherlin SD 130,319,Sutherlin Middle,649 E Fourth St,Sutherlin,OR,97479,Douglas,"649 E Fourth St Sutherlin, OR 97479",-123.3054645,43.395222
2003,Sutherlin SD 130,5357,Sutherlin Valley Online Academy,210 E Central Ave,Sutherlin,OR,97479,Douglas,"210 E Central Ave Sutherlin, OR 97479",-123.3109476,43.3902708
2102,Sweet Home SD 55,4484,Sweet Home Charter School,28721 Liberty Rd,Sweet Home,OR,97386,Linn,"28721 Liberty Rd Sweet Home, OR 97386",-122.7875507,44.4318132
2102,Sweet Home SD 55,669,Sweet Home High,1641 Long St,Sweet Home,OR,97386,Linn,"1641 Long St Sweet Home, OR 97386",-122.7249579,44.396622
2102,Sweet Home SD 55,668,Sweet Home Jr High,880 22nd Ave,Sweet Home,OR,97386,Linn,"880 22nd Ave Sweet Home, OR 97386",-122.7193431,44.3938892
2182,Reynolds SD 7,950,Sweetbriar Elem,501 SE Sweetbriar Ln,Troutdale,OR,97060,Multnomah,"501 SE Sweetbriar Ln Troutdale, OR 97060",-122.3820941,45.5162088
2142,Salem-Keizer SD 24J,762,Swegle Elem,1751 Aguilas Ct NE,Salem,OR,97301,Marion,"1751 Aguilas Ct NE Salem, OR 97301",-122.9746559,44.9510926
2043,Eagle Point SD 9,394,Table Rock Elem,2830 Maple Court Dr,White City,OR,97503,Jackson,"2830 Maple Court Dr White City, OR 97503",-122.8399732,42.4307686
2097,Lincoln County SD,620,Taft Elem,4040 High School Dr,Lincoln City,OR,97367,Lincoln,"4040 High School Dr Lincoln City, OR 97367",-124.0172923,44.9353313
2097,Lincoln County SD,628,Taft High,3780 Spyglass Ridge SE,Lincoln City,OR,97367,Lincoln,"3780 Spyglass Ridge SE Lincoln City, OR 97367",-124.0166596,44.9374374
2097,Lincoln County SD,621,Taft Middle,4040 High School Dr,Lincoln City,OR,97367,Lincoln,"4040 High School Dr Lincoln City, OR 97367",-124.0172923,44.9353313
2100,Greater Albany Public SD 8J,647,Takena Elem,1210 12th Ave SW,Albany,OR,97321,Linn,"1210 12th Ave SW Albany, OR 97321",-123.1193625,44.6263858
2039,Phoenix-Talent SD 4,372,Talent Elem,307 W Wagner Ave,Talent,OR,97540,Jackson,"307 W Wagner Ave Talent, OR 97540",-122.7911534,42.2408537
2039,Phoenix-Talent SD 4,373,Talent Middle,102 Christian Ave,Talent,OR,97540,Jackson,"102 Christian Ave Talent, OR 97540",-122.794021,42.2398631
2191,Central SD 13J,1001,Talmadge Middle,51 16th Street,Independence,OR,97351,Polk,"51 16th Street Independence, OR 97351",-123.2107853,44.8550742
2239,Hillsboro SD 1J,5814,Tamarack Elementary School,7201 SE Kinnaman St,Hillsboro,OR,97123,Washington,"7201 SE Kinnaman St Hillsboro, OR 97123",-122.9067524,45.4894707
2100,Greater Albany Public SD 8J,646,Tangent Elem,32100 Old Oak Dr,Tangent,OR,97389,Linn,"32100 Old Oak Dr Tangent, OR 97389",-123.1048912,44.5380872
2094,Marcola SD 79J,5444,TEACH-NW,101 W 10th Ave,Eugene,OR,97401,Lane,"101 W 10th Ave Eugene, OR 97401",-123.0947649,44.0489409
2243,Beaverton SD 48J,1176,Terra Linda Elem,1998 NW 143rd Ave,Portland,OR,97229,Washington,"1998 NW 143rd Ave Portland, OR 97229",-122.8201531,45.5332152
1977,Redmond SD 2J,260,Terrebonne Community School,1199  B  Ave,Terrebonne,OR,97760,Deschutes,"1199  B  Ave Terrebonne, OR 97760",-121.1813865,44.351718
2091,Junction City SD 69,1297,Territorial Elem,92609 Territorial Rd,Junction City,OR,97448,Lane,"92609 Territorial Rd Junction City, OR 97448",-123.3123494,44.1740799
2138,Silver Falls SD 4J,4746,The Community Roots School,229 Eureka Ave,Silverton,OR,97381,Marion,"229 Eureka Ave Silverton, OR 97381",-122.7886526,45.0004395
2148,Multnomah ESD,3168,The Creeks,2470 SW Halsey,Troutdale,OR,97060,Multnomah,"2470 SW Halsey Troutdale, OR 97060",-122.4131608,45.53431210000001
2227,The Dalles SD 12,1101,The Dalles High School,220 E 10th St,The Dalles,OR,97058,Wasco,"220 E 10th St The Dalles, OR 97058",-121.1882039,45.5962279
4131,North Wasco County SD 21,1101,The Dalles High School,220 E 10th St,The Dalles,OR,97058,Wasco,"220 E 10th St The Dalles, OR 97058",-121.1882039,45.5962279
2227,The Dalles SD 12,1100,The Dalles Middle,1100 E 12th St,The Dalles,OR,97058,Wasco,"1100 E 12th St The Dalles, OR 97058",-121.1755977,45.5922668
4131,North Wasco County SD 21,1100,The Dalles Middle,1100 E 12th St,The Dalles,OR,97058,Wasco,"1100 E 12th St The Dalles, OR 97058",-121.1755977,45.5922668
2336,Oregon Department of Education,4720,The Ivy Montessori Public Charter Elem,5420 N. Interstate,Portland,OR,97217,Multnomah,"5420 N. Interstate Portland, OR 97217",-122.681605,45.562199
2336,Oregon Department of Education,4720,The Ivy Montessori Public Charter Elem,5420 N. Interstate,Portland,OR,97217,Multnomah,"5420 N. Interstate Portland, OR 97217",-122.681605,45.562199
2082,Eugene SD 4J,526,Theodore Roosevelt Middle,500 E 24th Ave,Eugene,OR,97405,Lane,"500 E 24th Ave Eugene, OR 97405",-123.0854603,44.0325346
2242,Tigard-Tualatin SD 23J,1144,Thomas R Fowler Middle,10865 SW Walnut St,Tigard,OR,97223,Washington,"10865 SW Walnut St Tigard, OR 97223",-122.7892289,45.4317149
2098,Linn Benton Lincoln ESD,4609,Three Lakes High,4400 Lochner Rd SE,Albany,OR,97322,Linn,"4400 Lochner Rd SE Albany, OR 97322",-123.095285,44.6019151
3477,ODE YCEP District,4609,Three Lakes High,4400 Lochner Rd SE,Albany,OR,97322,Linn,"4400 Lochner Rd SE Albany, OR 97322",-123.095285,44.6019151
1922,West Linn-Wilsonville SD 3J,3452,Three Rivers Charter School,2565 SW Ek Rd,West Linn,OR,97068,Clackamas,"2565 SW Ek Rd West Linn, OR 97068",-122.7030906,45.3673019
1976,Bend-LaPine Administrative SD 1,1266,Three Rivers Elem,56900 Enterprise Dr,Sunriver,OR,97707,Deschutes,"56900 Enterprise Dr Sunriver, OR 97707",-121.4338105,43.8678298
2083,Springfield SD 19,556,Thurston Elem,7345 Thurston Rd,Springfield,OR,97478,Lane,"7345 Thurston Rd Springfield, OR 97478",-122.8948164,44.05056219999999
2083,Springfield SD 19,561,Thurston High,333 58th St,Springfield,OR,97478,Lane,"333 58th St Springfield, OR 97478",-122.9261183,44.0501163
2083,Springfield SD 19,557,Thurston Middle,6300 Thurston Rd,Springfield,OR,97478,Lane,"6300 Thurston Rd Springfield, OR 97478",-122.9164683,44.0544202
2242,Tigard-Tualatin SD 23J,1146,Tigard High,9000 SW Durham Rd,Tigard,OR,97224,Washington,"9000 SW Durham Rd Tigard, OR 97224",-122.7684009,45.40298629999999
2242,Tigard-Tualatin SD 23J,5687,Tigard-Tualatin Virtual Academy,6960 SW Sandburg St,Tigard,OR,97223,Washington,"6960 SW Sandburg St Tigard, OR 97223",-122.7497041,45.4202325
2197,Tillamook SD 9,1017,Tillamook High,2605 12th St,Tillamook,OR,97141,Tillamook,"2605 12th St Tillamook, OR 97141",-123.8357118,45.4486155
2197,Tillamook SD 9,1016,Tillamook Jr High,3906 Alder Ln,Tillamook,OR,97141,Tillamook,"3906 Alder Ln Tillamook, OR 97141",-123.8198581,45.4548817
2100,Greater Albany Public SD 8J,4744,Timber Ridge School,373 Timber Ridge St NE,Albany,OR,97322,Linn,"373 Timber Ridge St NE Albany, OR 97322",-123.0400372,44.6467233
2239,Hillsboro SD 1J,1302,Tobias Elem,1065 SW 206th Ave,Aloha,OR,97006,Washington,"1065 SW 206th Ave Aloha, OR 97006",-122.8907442,45.5121533
2097,Lincoln County SD,611,Toledo Elem,600 SE Sturdevant Rd,Toledo,OR,97391,Lincoln,"600 SE Sturdevant Rd Toledo, OR 97391",-123.9183398,44.6166522
2097,Lincoln County SD,622,Toledo Jr High,600 SE Sturdevant Rd,Toledo,OR,97391,Lincoln,"600 SE Sturdevant Rd Toledo, OR 97391",-123.9183398,44.6166522
2097,Lincoln County SD,629,Toledo Senior High School,1800 NE Sturdevant Rd,Toledo,OR,97391,Lincoln,"1800 NE Sturdevant Rd Toledo, OR 97391",-123.9219998,44.6335883
1977,Redmond SD 2J,4429,Tom McCall Elem,1200 NW Upas Ave,Redmond,OR,97756,Deschutes,"1200 NW Upas Ave Redmond, OR 97756",-121.1799602,44.30454839999999
2241,Forest Grove SD 15,1127,Tom McCall Upper Elem,1341 Pacific Ave,Forest Grove,OR,97116,Washington,"1341 Pacific Ave Forest Grove, OR 97116",-123.1229306,45.5208103
2041,Ashland SD 5,4476,TRAILS Outdoor School,158 Walker Ave,Ashland,OR,97520,Jackson,"158 Walker Ave Ashland, OR 97520",-122.7012102,42.1892537
3477,ODE YCEP District,4588,Trask River High,6820 Barracks Cir,Tillamook,OR,97141,Tillamook,"6820 Barracks Cir Tillamook, OR 97141",-123.7962142,45.42483989999999
3477,ODE YCEP District,4588,Trask River High,6820 Barracks Cir,Tillamook,OR,97141,Tillamook,"6820 Barracks Cir Tillamook, OR 97141",-123.7962142,45.42483989999999
1994,South Umpqua SD 19,292,Tri City Elem,546 SW Chadwick Ln,Myrtle Creek,OR,97457,Douglas,"546 SW Chadwick Ln Myrtle Creek, OR 97457",-123.3288033,42.98413679999999
2095,Blachly SD 90,3401,Triangle Lake Charter School,20264 Blachly Grange Rd,Blachly,OR,97412,Lane,"20264 Blachly Grange Rd Blachly, OR 97412",-123.5457154,44.1951338
1922,West Linn-Wilsonville SD 3J,5057,Trillium Creek Primary,1025 Rosemont Rd,West Linn,OR,97068,Clackamas,"1025 Rosemont Rd West Linn, OR 97068",-122.6511919,45.3746526
1929,Canby SD 86,1307,Trost Elem,800 S Redwood,Canby,OR,97013,Clackamas,"800 S Redwood Canby, OR 97013",-122.6746044,45.2565639
2182,Reynolds SD 7,951,Troutdale Elem,648 SE Harlow Avenue,Troutdale,OR,97060,Multnomah,"648 SE Harlow Avenue Troutdale, OR 97060",-122.3859793,45.5365505
2222,Troy SD 54,1092,Troy Elem,66247 Redmond Grade Ln,Enterprise,OR,97828,Wallowa,"66247 Redmond Grade Ln Enterprise, OR 97828",-117.4030455,45.9419306
2242,Tigard-Tualatin SD 23J,1143,Tualatin Elem,20405 SW 95th Ave,Tualatin,OR,97062,Washington,"20405 SW 95th Ave Tualatin, OR 97062",-122.776227,45.37238840000001
2242,Tigard-Tualatin SD 23J,1301,Tualatin High,22300 SW Boones Ferry Rd,Tualatin,OR,97062,Washington,"22300 SW Boones Ferry Rd Tualatin, OR 97062",-122.7706488,45.3589669
