district_id,district_name,school_id,school_name,school_year,level,grade,student_group,fall_ct,fall_pct,spring_ct,spring_pct,reported_fall_ct,reported_spring_ct,fall_ct_pps,fall_pct_pps
2216,Cove SD 15,3434,Cove Charter School,2022,school,11,all,25,,,,,,,
2216,Cove SD 15,3434,Cove Charter School,2022,school,12,all,22,,,,,,,
2086,Creswell SD 40,570,Creslane Elementary School,2022,school,all,all,453,,488,,,,,
2086,Creswell SD 40,570,Creslane Elementary School,2022,school,all,aian,8,1.8,10,2,,,,
2086,Creswell SD 40,570,Creslane Elementary School,2022,school,all,asian,3,0.7,2,0,,,,
2086,Creswell SD 40,570,Creslane Elementary School,2022,school,all,nhpi,1,0.2,1,0,,,,
2086,Creswell SD 40,570,Creslane Elementary School,2022,school,all,black,2,0.4,1,0,,,,
2086,Creswell SD 40,570,Creslane Elementary School,2022,school,all,hispanic,77,17,80,16,,,,
2086,Creswell SD 40,570,Creslane Elementary School,2022,school,all,white,328,72.4,358,73,,,,
2086,Creswell SD 40,570,Creslane Elementary School,2022,school,all,multi,,7.5,36,7,,,,
2086,Creswell SD 40,570,Creslane Elementary School,2022,school,k,all,72,,,,,,,
2086,Creswell SD 40,570,Creslane Elementary School,2022,school,1,all,77,,,,,,,
2086,Creswell SD 40,570,Creslane Elementary School,2022,school,2,all,82,,,,,,,
2086,Creswell SD 40,570,Creslane Elementary School,2022,school,3,all,72,,,,,,,
2086,Creswell SD 40,570,Creslane Elementary School,2022,school,4,all,81,,,,,,,
2086,Creswell SD 40,570,Creslane Elementary School,2022,school,5,all,69,,,,,,,
2086,Creswell SD 40,570,Creslane Elementary School,2022,school,6,all,0,,,,,,,
2086,Creswell SD 40,570,Creslane Elementary School,2022,school,7,all,0,,,,,,,
2086,Creswell SD 40,570,Creslane Elementary School,2022,school,8,all,0,,,,,,,
2086,Creswell SD 40,570,Creslane Elementary School,2022,school,9,all,0,,,,,,,
2086,Creswell SD 40,570,Creslane Elementary School,2022,school,10,all,0,,,,,,,
2086,Creswell SD 40,570,Creslane Elementary School,2022,school,11,all,0,,,,,,,
2086,Creswell SD 40,570,Creslane Elementary School,2022,school,12,all,0,,,,,,,
2086,Creswell SD 40,572,Creswell High School,2022,school,all,all,365,,355,,,,,
2086,Creswell SD 40,572,Creswell High School,2022,school,all,aian,6,1.6,6,2,,,,
2086,Creswell SD 40,572,Creswell High School,2022,school,all,asian,5,1.4,4,1,,,,
2086,Creswell SD 40,572,Creswell High School,2022,school,all,nhpi,2,0.5,2,1,,,,
2086,Creswell SD 40,572,Creswell High School,2022,school,all,black,3,0.8,2,1,,,,
2086,Creswell SD 40,572,Creswell High School,2022,school,all,hispanic,47,12.9,49,14,,,,
2086,Creswell SD 40,572,Creswell High School,2022,school,all,white,287,78.6,278,78,,,,
2086,Creswell SD 40,572,Creswell High School,2022,school,all,multi,,4.1,14,4,,,,
2086,Creswell SD 40,572,Creswell High School,2022,school,k,all,0,,,,,,,
2086,Creswell SD 40,572,Creswell High School,2022,school,1,all,0,,,,,,,
2086,Creswell SD 40,572,Creswell High School,2022,school,2,all,0,,,,,,,
2086,Creswell SD 40,572,Creswell High School,2022,school,3,all,0,,,,,,,
2086,Creswell SD 40,572,Creswell High School,2022,school,4,all,0,,,,,,,
2086,Creswell SD 40,572,Creswell High School,2022,school,5,all,0,,,,,,,
2086,Creswell SD 40,572,Creswell High School,2022,school,6,all,0,,,,,,,
2086,Creswell SD 40,572,Creswell High School,2022,school,7,all,0,,,,,,,
2086,Creswell SD 40,572,Creswell High School,2022,school,8,all,0,,,,,,,
2086,Creswell SD 40,572,Creswell High School,2022,school,9,all,84,,,,,,,
2086,Creswell SD 40,572,Creswell High School,2022,school,10,all,108,,,,,,,
2086,Creswell SD 40,572,Creswell High School,2022,school,11,all,79,,,,,,,
2086,Creswell SD 40,572,Creswell High School,2022,school,12,all,94,,,,,,,
2086,Creswell SD 40,571,Creswell Middle School,2022,school,all,all,269,,264,,,,,
2086,Creswell SD 40,571,Creswell Middle School,2022,school,all,aian,5,1.9,5,2,,,,
2086,Creswell SD 40,571,Creswell Middle School,2022,school,all,asian,1,0.4,2,1,,,,
2086,Creswell SD 40,571,Creswell Middle School,2022,school,all,nhpi,0,0,0,0,,,,
2086,Creswell SD 40,571,Creswell Middle School,2022,school,all,black,2,0.7,3,1,,,,
2086,Creswell SD 40,571,Creswell Middle School,2022,school,all,hispanic,48,17.8,45,17,,,,
2086,Creswell SD 40,571,Creswell Middle School,2022,school,all,white,192,71.4,189,72,,,,
2086,Creswell SD 40,571,Creswell Middle School,2022,school,all,multi,,7.8,20,8,,,,
2086,Creswell SD 40,571,Creswell Middle School,2022,school,k,all,0,,,,,,,
2086,Creswell SD 40,571,Creswell Middle School,2022,school,1,all,0,,,,,,,
2086,Creswell SD 40,571,Creswell Middle School,2022,school,2,all,0,,,,,,,
2086,Creswell SD 40,571,Creswell Middle School,2022,school,3,all,0,,,,,,,
2086,Creswell SD 40,571,Creswell Middle School,2022,school,4,all,0,,,,,,,
2086,Creswell SD 40,571,Creswell Middle School,2022,school,5,all,0,,,,,,,
2086,Creswell SD 40,571,Creswell Middle School,2022,school,6,all,90,,,,,,,
2086,Creswell SD 40,571,Creswell Middle School,2022,school,7,all,86,,,,,,,
2086,Creswell SD 40,571,Creswell Middle School,2022,school,8,all,93,,,,,,,
2086,Creswell SD 40,571,Creswell Middle School,2022,school,9,all,0,,,,,,,
2086,Creswell SD 40,571,Creswell Middle School,2022,school,10,all,0,,,,,,,
2086,Creswell SD 40,571,Creswell Middle School,2022,school,11,all,0,,,,,,,
2086,Creswell SD 40,571,Creswell Middle School,2022,school,12,all,0,,,,,,,
2086,Creswell SD 40,2086,Creswell SD 40,2022,district,all,all,7,,,,,,,
2086,Creswell SD 40,2086,Creswell SD 40,2022,district,all,aian,0,0,,,,,,
2086,Creswell SD 40,2086,Creswell SD 40,2022,district,all,asian,0,0,,,,,,
2086,Creswell SD 40,2086,Creswell SD 40,2022,district,all,nhpi,0,0,,,,,,
2086,Creswell SD 40,2086,Creswell SD 40,2022,district,all,black,0,0,,,,,,
2086,Creswell SD 40,2086,Creswell SD 40,2022,district,all,hispanic,0,0,,,,,,
2086,Creswell SD 40,2086,Creswell SD 40,2022,district,all,white,7,100,,,,,,
2086,Creswell SD 40,2086,Creswell SD 40,2022,district,all,multi,,0,,,,,,
2086,Creswell SD 40,2086,Creswell SD 40,2022,district,k,all,0,,,,,,,
2086,Creswell SD 40,2086,Creswell SD 40,2022,district,1,all,0,,,,,,,
2086,Creswell SD 40,2086,Creswell SD 40,2022,district,2,all,0,,,,,,,
2086,Creswell SD 40,2086,Creswell SD 40,2022,district,3,all,0,,,,,,,
2086,Creswell SD 40,2086,Creswell SD 40,2022,district,4,all,0,,,,,,,
2086,Creswell SD 40,2086,Creswell SD 40,2022,district,5,all,1,,,,,,,
2086,Creswell SD 40,2086,Creswell SD 40,2022,district,6,all,0,,,,,,,
2086,Creswell SD 40,2086,Creswell SD 40,2022,district,7,all,1,,,,,,,
2086,Creswell SD 40,2086,Creswell SD 40,2022,district,8,all,1,,,,,,,
2086,Creswell SD 40,2086,Creswell SD 40,2022,district,9,all,2,,,,,,,
2086,Creswell SD 40,2086,Creswell SD 40,2022,district,10,all,0,,,,,,,
2086,Creswell SD 40,2086,Creswell SD 40,2022,district,11,all,2,,,,,,,
2086,Creswell SD 40,2086,Creswell SD 40,2022,district,12,all,0,,,,,,,
1970,Crook County SD,5302,Barnes Butte Elementary,2022,school,all,all,441,,456,,,,,
1970,Crook County SD,5302,Barnes Butte Elementary,2022,school,all,aian,5,1.1,6,1,,,,
1970,Crook County SD,5302,Barnes Butte Elementary,2022,school,all,asian,1,0.2,1,0,,,,
1970,Crook County SD,5302,Barnes Butte Elementary,2022,school,all,nhpi,0,0,0,0,,,,
1970,Crook County SD,5302,Barnes Butte Elementary,2022,school,all,black,1,0.2,1,0,,,,
1970,Crook County SD,5302,Barnes Butte Elementary,2022,school,all,hispanic,121,27.4,127,28,,,,
1970,Crook County SD,5302,Barnes Butte Elementary,2022,school,all,white,301,68.3,308,68,,,,
1970,Crook County SD,5302,Barnes Butte Elementary,2022,school,all,multi,,2.7,13,3,,,,
1970,Crook County SD,5302,Barnes Butte Elementary,2022,school,k,all,87,,,,,,,
1970,Crook County SD,5302,Barnes Butte Elementary,2022,school,1,all,67,,,,,,,
1970,Crook County SD,5302,Barnes Butte Elementary,2022,school,2,all,91,,,,,,,
1970,Crook County SD,5302,Barnes Butte Elementary,2022,school,3,all,71,,,,,,,
1970,Crook County SD,5302,Barnes Butte Elementary,2022,school,4,all,72,,,,,,,
1970,Crook County SD,5302,Barnes Butte Elementary,2022,school,5,all,53,,,,,,,
1970,Crook County SD,5302,Barnes Butte Elementary,2022,school,6,all,0,,,,,,,
1970,Crook County SD,5302,Barnes Butte Elementary,2022,school,7,all,0,,,,,,,
1970,Crook County SD,5302,Barnes Butte Elementary,2022,school,8,all,0,,,,,,,
1970,Crook County SD,5302,Barnes Butte Elementary,2022,school,9,all,0,,,,,,,
1970,Crook County SD,5302,Barnes Butte Elementary,2022,school,10,all,0,,,,,,,
1970,Crook County SD,5302,Barnes Butte Elementary,2022,school,11,all,0,,,,,,,
1970,Crook County SD,5302,Barnes Butte Elementary,2022,school,12,all,0,,,,,,,
1970,Crook County SD,265,Brothers Elementary School,2022,school,all,all,4,,4,,,,,
1970,Crook County SD,265,Brothers Elementary School,2022,school,all,aian,0,0,0,0,,,,
1970,Crook County SD,265,Brothers Elementary School,2022,school,all,asian,0,0,0,0,,,,
1970,Crook County SD,265,Brothers Elementary School,2022,school,all,nhpi,0,0,0,0,,,,
1970,Crook County SD,265,Brothers Elementary School,2022,school,all,black,0,0,0,0,,,,
1970,Crook County SD,265,Brothers Elementary School,2022,school,all,hispanic,0,0,0,0,,,,
1970,Crook County SD,265,Brothers Elementary School,2022,school,all,white,4,100,4,100,,,,
1970,Crook County SD,265,Brothers Elementary School,2022,school,all,multi,,0,0,0,,,,
1970,Crook County SD,265,Brothers Elementary School,2022,school,k,all,0,,,,,,,
1970,Crook County SD,265,Brothers Elementary School,2022,school,1,all,0,,,,,,,
1970,Crook County SD,265,Brothers Elementary School,2022,school,2,all,2,,,,,,,
1970,Crook County SD,265,Brothers Elementary School,2022,school,3,all,0,,,,,,,
1970,Crook County SD,265,Brothers Elementary School,2022,school,4,all,0,,,,,,,
1970,Crook County SD,265,Brothers Elementary School,2022,school,5,all,1,,,,,,,
1970,Crook County SD,265,Brothers Elementary School,2022,school,6,all,0,,,,,,,
1970,Crook County SD,265,Brothers Elementary School,2022,school,7,all,1,,,,,,,
1970,Crook County SD,265,Brothers Elementary School,2022,school,8,all,0,,,,,,,
1970,Crook County SD,265,Brothers Elementary School,2022,school,9,all,0,,,,,,,
1970,Crook County SD,265,Brothers Elementary School,2022,school,10,all,0,,,,,,,
1970,Crook County SD,265,Brothers Elementary School,2022,school,11,all,0,,,,,,,
1970,Crook County SD,265,Brothers Elementary School,2022,school,12,all,0,,,,,,,
1970,Crook County SD,225,Crook County High School,2022,school,all,all,762,,673,,,,,
1970,Crook County SD,225,Crook County High School,2022,school,all,aian,3,0.4,3,0,,,,
1970,Crook County SD,225,Crook County High School,2022,school,all,asian,6,0.8,5,1,,,,
1970,Crook County SD,225,Crook County High School,2022,school,all,nhpi,0,0,0,0,,,,
1970,Crook County SD,225,Crook County High School,2022,school,all,black,4,0.5,4,1,,,,
1970,Crook County SD,225,Crook County High School,2022,school,all,hispanic,136,17.8,124,18,,,,
1970,Crook County SD,225,Crook County High School,2022,school,all,white,575,75.5,504,75,,,,
1970,Crook County SD,225,Crook County High School,2022,school,all,multi,,5,33,5,,,,
1970,Crook County SD,225,Crook County High School,2022,school,k,all,0,,,,,,,
1970,Crook County SD,225,Crook County High School,2022,school,1,all,0,,,,,,,
1970,Crook County SD,225,Crook County High School,2022,school,2,all,0,,,,,,,
1970,Crook County SD,225,Crook County High School,2022,school,3,all,0,,,,,,,
1970,Crook County SD,225,Crook County High School,2022,school,4,all,0,,,,,,,
1970,Crook County SD,225,Crook County High School,2022,school,5,all,0,,,,,,,
1970,Crook County SD,225,Crook County High School,2022,school,6,all,0,,,,,,,
1970,Crook County SD,225,Crook County High School,2022,school,7,all,0,,,,,,,
1970,Crook County SD,225,Crook County High School,2022,school,8,all,0,,,,,,,
1970,Crook County SD,225,Crook County High School,2022,school,9,all,232,,,,,,,
1970,Crook County SD,225,Crook County High School,2022,school,10,all,211,,,,,,,
1970,Crook County SD,225,Crook County High School,2022,school,11,all,169,,,,,,,
1970,Crook County SD,225,Crook County High School,2022,school,12,all,150,,,,,,,
1970,Crook County SD,224,Crook County Middle School,2022,school,all,all,650,,638,,,,,
1970,Crook County SD,224,Crook County Middle School,2022,school,all,aian,5,0.8,5,1,,,,
1970,Crook County SD,224,Crook County Middle School,2022,school,all,asian,1,0.2,1,0,,,,
1970,Crook County SD,224,Crook County Middle School,2022,school,all,nhpi,1,0.2,1,0,,,,
1970,Crook County SD,224,Crook County Middle School,2022,school,all,black,5,0.8,4,1,,,,
1970,Crook County SD,224,Crook County Middle School,2022,school,all,hispanic,107,16.5,105,16,,,,
1970,Crook County SD,224,Crook County Middle School,2022,school,all,white,495,76.2,487,76,,,,
1970,Crook County SD,224,Crook County Middle School,2022,school,all,multi,,5.5,35,5,,,,
1970,Crook County SD,224,Crook County Middle School,2022,school,k,all,0,,,,,,,
1970,Crook County SD,224,Crook County Middle School,2022,school,1,all,0,,,,,,,
1970,Crook County SD,224,Crook County Middle School,2022,school,2,all,0,,,,,,,
1970,Crook County SD,224,Crook County Middle School,2022,school,3,all,0,,,,,,,
1970,Crook County SD,224,Crook County Middle School,2022,school,4,all,0,,,,,,,
1970,Crook County SD,224,Crook County Middle School,2022,school,5,all,0,,,,,,,
1970,Crook County SD,224,Crook County Middle School,2022,school,6,all,223,,,,,,,
1970,Crook County SD,224,Crook County Middle School,2022,school,7,all,201,,,,,,,
1970,Crook County SD,224,Crook County Middle School,2022,school,8,all,226,,,,,,,
1970,Crook County SD,224,Crook County Middle School,2022,school,9,all,0,,,,,,,
1970,Crook County SD,224,Crook County Middle School,2022,school,10,all,0,,,,,,,
1970,Crook County SD,224,Crook County Middle School,2022,school,11,all,0,,,,,,,
1970,Crook County SD,224,Crook County Middle School,2022,school,12,all,0,,,,,,,
1970,Crook County SD,1970,Crook County SD,2022,district,all,all,288,,,,,,,
1970,Crook County SD,1970,Crook County SD,2022,district,all,aian,6,2.1,,,,,,
1970,Crook County SD,1970,Crook County SD,2022,district,all,asian,0,0,,,,,,
1970,Crook County SD,1970,Crook County SD,2022,district,all,nhpi,0,0,,,,,,
1970,Crook County SD,1970,Crook County SD,2022,district,all,black,1,0.3,,,,,,
1970,Crook County SD,1970,Crook County SD,2022,district,all,hispanic,21,7.3,,,,,,
1970,Crook County SD,1970,Crook County SD,2022,district,all,white,242,84,,,,,,
1970,Crook County SD,1970,Crook County SD,2022,district,all,multi,,6.2,,,,,,
1970,Crook County SD,1970,Crook County SD,2022,district,k,all,17,,,,,,,
1970,Crook County SD,1970,Crook County SD,2022,district,1,all,23,,,,,,,
1970,Crook County SD,1970,Crook County SD,2022,district,2,all,26,,,,,,,
1970,Crook County SD,1970,Crook County SD,2022,district,3,all,34,,,,,,,
1970,Crook County SD,1970,Crook County SD,2022,district,4,all,29,,,,,,,
1970,Crook County SD,1970,Crook County SD,2022,district,5,all,27,,,,,,,
1970,Crook County SD,1970,Crook County SD,2022,district,6,all,24,,,,,,,
1970,Crook County SD,1970,Crook County SD,2022,district,7,all,27,,,,,,,
1970,Crook County SD,1970,Crook County SD,2022,district,8,all,21,,,,,,,
1970,Crook County SD,1970,Crook County SD,2022,district,9,all,17,,,,,,,
1970,Crook County SD,1970,Crook County SD,2022,district,10,all,9,,,,,,,
1970,Crook County SD,1970,Crook County SD,2022,district,11,all,18,,,,,,,
1970,Crook County SD,1970,Crook County SD,2022,district,12,all,16,,,,,,,
1970,Crook County SD,219,Crooked River Elementary School,2022,school,all,all,486,,510,,,,,
1970,Crook County SD,219,Crooked River Elementary School,2022,school,all,aian,4,0.8,5,1,,,,
1970,Crook County SD,219,Crooked River Elementary School,2022,school,all,asian,3,0.6,3,1,,,,
1970,Crook County SD,219,Crooked River Elementary School,2022,school,all,nhpi,1,0.2,1,0,,,,
1970,Crook County SD,219,Crooked River Elementary School,2022,school,all,black,0,0,2,0,,,,
1970,Crook County SD,219,Crooked River Elementary School,2022,school,all,hispanic,37,7.6,38,7,,,,
1970,Crook County SD,219,Crooked River Elementary School,2022,school,all,white,416,85.6,430,84,,,,
1970,Crook County SD,219,Crooked River Elementary School,2022,school,all,multi,,5.1,31,6,,,,
1970,Crook County SD,219,Crooked River Elementary School,2022,school,k,all,68,,,,,,,
1970,Crook County SD,219,Crooked River Elementary School,2022,school,1,all,83,,,,,,,
1970,Crook County SD,219,Crooked River Elementary School,2022,school,2,all,104,,,,,,,
1970,Crook County SD,219,Crooked River Elementary School,2022,school,3,all,79,,,,,,,
1970,Crook County SD,219,Crooked River Elementary School,2022,school,4,all,79,,,,,,,
1970,Crook County SD,219,Crooked River Elementary School,2022,school,5,all,73,,,,,,,
1970,Crook County SD,219,Crooked River Elementary School,2022,school,6,all,0,,,,,,,
1970,Crook County SD,219,Crooked River Elementary School,2022,school,7,all,0,,,,,,,
1970,Crook County SD,219,Crooked River Elementary School,2022,school,8,all,0,,,,,,,
1970,Crook County SD,219,Crooked River Elementary School,2022,school,9,all,0,,,,,,,
1970,Crook County SD,219,Crooked River Elementary School,2022,school,10,all,0,,,,,,,
1970,Crook County SD,219,Crooked River Elementary School,2022,school,11,all,0,,,,,,,
1970,Crook County SD,219,Crooked River Elementary School,2022,school,12,all,0,,,,,,,
1970,Crook County SD,222,Paulina School,2022,school,all,all,24,,21,,,,,
1970,Crook County SD,222,Paulina School,2022,school,all,aian,0,0,0,0,,,,
1970,Crook County SD,222,Paulina School,2022,school,all,asian,0,0,0,0,,,,
1970,Crook County SD,222,Paulina School,2022,school,all,nhpi,0,0,0,0,,,,
1970,Crook County SD,222,Paulina School,2022,school,all,black,0,0,0,0,,,,
1970,Crook County SD,222,Paulina School,2022,school,all,hispanic,0,0,0,0,,,,
1970,Crook County SD,222,Paulina School,2022,school,all,white,22,91.7,20,95,,,,
1970,Crook County SD,222,Paulina School,2022,school,all,multi,,8.3,1,5,,,,
1970,Crook County SD,222,Paulina School,2022,school,k,all,4,,,,,,,
1970,Crook County SD,222,Paulina School,2022,school,1,all,1,,,,,,,
1970,Crook County SD,222,Paulina School,2022,school,2,all,3,,,,,,,
1970,Crook County SD,222,Paulina School,2022,school,3,all,2,,,,,,,
1970,Crook County SD,222,Paulina School,2022,school,4,all,2,,,,,,,
1970,Crook County SD,222,Paulina School,2022,school,5,all,5,,,,,,,
1970,Crook County SD,222,Paulina School,2022,school,6,all,5,,,,,,,
1970,Crook County SD,222,Paulina School,2022,school,7,all,1,,,,,,,
1970,Crook County SD,222,Paulina School,2022,school,8,all,1,,,,,,,
1970,Crook County SD,222,Paulina School,2022,school,9,all,0,,,,,,,
1970,Crook County SD,222,Paulina School,2022,school,10,all,0,,,,,,,
1970,Crook County SD,222,Paulina School,2022,school,11,all,0,,,,,,,
1970,Crook County SD,222,Paulina School,2022,school,12,all,0,,,,,,,
1970,Crook County SD,4392,Pioneer Secondary Alternative High School,2022,school,all,all,87,,80,,,,,
1970,Crook County SD,4392,Pioneer Secondary Alternative High School,2022,school,all,aian,0,0,1,1,,,,
1970,Crook County SD,4392,Pioneer Secondary Alternative High School,2022,school,all,asian,0,0,0,0,,,,
1970,Crook County SD,4392,Pioneer Secondary Alternative High School,2022,school,all,nhpi,1,1.1,0,0,,,,
1970,Crook County SD,4392,Pioneer Secondary Alternative High School,2022,school,all,black,0,0,0,0,,,,
1970,Crook County SD,4392,Pioneer Secondary Alternative High School,2022,school,all,hispanic,14,16.1,10,13,,,,
1970,Crook County SD,4392,Pioneer Secondary Alternative High School,2022,school,all,white,71,81.6,65,81,,,,
1970,Crook County SD,4392,Pioneer Secondary Alternative High School,2022,school,all,multi,,1.1,4,5,,,,
1970,Crook County SD,4392,Pioneer Secondary Alternative High School,2022,school,k,all,0,,,,,,,
1970,Crook County SD,4392,Pioneer Secondary Alternative High School,2022,school,1,all,0,,,,,,,
1970,Crook County SD,4392,Pioneer Secondary Alternative High School,2022,school,2,all,0,,,,,,,
1970,Crook County SD,4392,Pioneer Secondary Alternative High School,2022,school,3,all,0,,,,,,,
1970,Crook County SD,4392,Pioneer Secondary Alternative High School,2022,school,4,all,0,,,,,,,
1970,Crook County SD,4392,Pioneer Secondary Alternative High School,2022,school,5,all,0,,,,,,,
1970,Crook County SD,4392,Pioneer Secondary Alternative High School,2022,school,6,all,0,,,,,,,
1970,Crook County SD,4392,Pioneer Secondary Alternative High School,2022,school,7,all,0,,,,,,,
1970,Crook County SD,4392,Pioneer Secondary Alternative High School,2022,school,8,all,0,,,,,,,
1970,Crook County SD,4392,Pioneer Secondary Alternative High School,2022,school,9,all,5,,,,,,,
1970,Crook County SD,4392,Pioneer Secondary Alternative High School,2022,school,10,all,14,,,,,,,
1970,Crook County SD,4392,Pioneer Secondary Alternative High School,2022,school,11,all,30,,,,,,,
1970,Crook County SD,4392,Pioneer Secondary Alternative High School,2022,school,12,all,38,,,,,,,
1970,Crook County SD,223,Powell Butte Community Charter School,2022,school,all,all,211,,219,,,,,
1970,Crook County SD,223,Powell Butte Community Charter School,2022,school,all,aian,2,0.9,3,1,,,,
1970,Crook County SD,223,Powell Butte Community Charter School,2022,school,all,asian,1,0.5,1,0,,,,
1970,Crook County SD,223,Powell Butte Community Charter School,2022,school,all,nhpi,1,0.5,1,0,,,,
1970,Crook County SD,223,Powell Butte Community Charter School,2022,school,all,black,2,0.9,2,1,,,,
1970,Crook County SD,223,Powell Butte Community Charter School,2022,school,all,hispanic,10,4.7,10,5,,,,
1970,Crook County SD,223,Powell Butte Community Charter School,2022,school,all,white,188,89.1,195,89,,,,
1970,Crook County SD,223,Powell Butte Community Charter School,2022,school,all,multi,,3.3,7,3,,,,
1970,Crook County SD,223,Powell Butte Community Charter School,2022,school,k,all,23,,,,,,,
1970,Crook County SD,223,Powell Butte Community Charter School,2022,school,1,all,23,,,,,,,
1970,Crook County SD,223,Powell Butte Community Charter School,2022,school,2,all,23,,,,,,,
1970,Crook County SD,223,Powell Butte Community Charter School,2022,school,3,all,22,,,,,,,
1970,Crook County SD,223,Powell Butte Community Charter School,2022,school,4,all,26,,,,,,,
1970,Crook County SD,223,Powell Butte Community Charter School,2022,school,5,all,24,,,,,,,
1970,Crook County SD,223,Powell Butte Community Charter School,2022,school,6,all,24,,,,,,,
1970,Crook County SD,223,Powell Butte Community Charter School,2022,school,7,all,24,,,,,,,
1970,Crook County SD,223,Powell Butte Community Charter School,2022,school,8,all,22,,,,,,,
1970,Crook County SD,223,Powell Butte Community Charter School,2022,school,9,all,0,,,,,,,
1970,Crook County SD,223,Powell Butte Community Charter School,2022,school,10,all,0,,,,,,,
1970,Crook County SD,223,Powell Butte Community Charter School,2022,school,11,all,0,,,,,,,
1970,Crook County SD,223,Powell Butte Community Charter School,2022,school,12,all,0,,,,,,,
1970,Crook County SD,2915,Prineville COIC Dropout Re-engagement Program,2022,school,all,aian,,0,,,,,,
1970,Crook County SD,2915,Prineville COIC Dropout Re-engagement Program,2022,school,all,asian,,0,,,,,,
1970,Crook County SD,2915,Prineville COIC Dropout Re-engagement Program,2022,school,all,nhpi,,0,,,,,,
1970,Crook County SD,2915,Prineville COIC Dropout Re-engagement Program,2022,school,all,black,,0,,,,,,
1970,Crook County SD,2915,Prineville COIC Dropout Re-engagement Program,2022,school,all,hispanic,,0,,,,,,
1970,Crook County SD,2915,Prineville COIC Dropout Re-engagement Program,2022,school,all,white,,0,,,,,,
1970,Crook County SD,5489,Steins Pillar Elementary,2022,school,all,all,263,,256,,,,,
1970,Crook County SD,5489,Steins Pillar Elementary,2022,school,all,aian,8,3,6,2,,,,
1970,Crook County SD,5489,Steins Pillar Elementary,2022,school,all,asian,0,0,0,0,,,,
1970,Crook County SD,5489,Steins Pillar Elementary,2022,school,all,nhpi,0,0,0,0,,,,
1970,Crook County SD,5489,Steins Pillar Elementary,2022,school,all,black,0,0,0,0,,,,
1970,Crook County SD,5489,Steins Pillar Elementary,2022,school,all,hispanic,20,7.6,21,8,,,,
1970,Crook County SD,5489,Steins Pillar Elementary,2022,school,all,white,220,83.7,215,84,,,,
1970,Crook County SD,5489,Steins Pillar Elementary,2022,school,all,multi,,5.7,14,5,,,,
1970,Crook County SD,5489,Steins Pillar Elementary,2022,school,k,all,44,,,,,,,
1970,Crook County SD,5489,Steins Pillar Elementary,2022,school,1,all,47,,,,,,,
1970,Crook County SD,5489,Steins Pillar Elementary,2022,school,2,all,50,,,,,,,
1970,Crook County SD,5489,Steins Pillar Elementary,2022,school,3,all,48,,,,,,,
1970,Crook County SD,5489,Steins Pillar Elementary,2022,school,4,all,35,,,,,,,
1970,Crook County SD,5489,Steins Pillar Elementary,2022,school,5,all,39,,,,,,,
1970,Crook County SD,5489,Steins Pillar Elementary,2022,school,6,all,0,,,,,,,
1970,Crook County SD,5489,Steins Pillar Elementary,2022,school,7,all,0,,,,,,,
1970,Crook County SD,5489,Steins Pillar Elementary,2022,school,8,all,0,,,,,,,
1970,Crook County SD,5489,Steins Pillar Elementary,2022,school,9,all,0,,,,,,,
1970,Crook County SD,5489,Steins Pillar Elementary,2022,school,10,all,0,,,,,,,
1970,Crook County SD,5489,Steins Pillar Elementary,2022,school,11,all,0,,,,,,,
1970,Crook County SD,5489,Steins Pillar Elementary,2022,school,12,all,0,,,,,,,
2089,Crow-Applegate-Lorane SD 66,589,Applegate Elementary School,2022,school,all,all,123,,127,,,,,
2089,Crow-Applegate-Lorane SD 66,589,Applegate Elementary School,2022,school,all,aian,1,0.8,0,0,,,,
2089,Crow-Applegate-Lorane SD 66,589,Applegate Elementary School,2022,school,all,asian,0,0,0,0,,,,
2089,Crow-Applegate-Lorane SD 66,589,Applegate Elementary School,2022,school,all,nhpi,0,0,0,0,,,,
2089,Crow-Applegate-Lorane SD 66,589,Applegate Elementary School,2022,school,all,black,0,0,0,0,,,,
2089,Crow-Applegate-Lorane SD 66,589,Applegate Elementary School,2022,school,all,hispanic,1,0.8,1,1,,,,
2089,Crow-Applegate-Lorane SD 66,589,Applegate Elementary School,2022,school,all,white,111,90.2,113,89,,,,
2089,Crow-Applegate-Lorane SD 66,589,Applegate Elementary School,2022,school,all,multi,,8.1,13,10,,,,
2089,Crow-Applegate-Lorane SD 66,589,Applegate Elementary School,2022,school,k,all,20,,,,,,,
2089,Crow-Applegate-Lorane SD 66,589,Applegate Elementary School,2022,school,1,all,19,,,,,,,
2089,Crow-Applegate-Lorane SD 66,589,Applegate Elementary School,2022,school,2,all,21,,,,,,,
2089,Crow-Applegate-Lorane SD 66,589,Applegate Elementary School,2022,school,3,all,19,,,,,,,
2089,Crow-Applegate-Lorane SD 66,589,Applegate Elementary School,2022,school,4,all,20,,,,,,,
2089,Crow-Applegate-Lorane SD 66,589,Applegate Elementary School,2022,school,5,all,13,,,,,,,
2089,Crow-Applegate-Lorane SD 66,589,Applegate Elementary School,2022,school,6,all,11,,,,,,,
2089,Crow-Applegate-Lorane SD 66,589,Applegate Elementary School,2022,school,7,all,0,,,,,,,
2089,Crow-Applegate-Lorane SD 66,589,Applegate Elementary School,2022,school,8,all,0,,,,,,,
2089,Crow-Applegate-Lorane SD 66,589,Applegate Elementary School,2022,school,9,all,0,,,,,,,
2089,Crow-Applegate-Lorane SD 66,589,Applegate Elementary School,2022,school,10,all,0,,,,,,,
