district_id,district_name,school_id,school_name,school_year,min_grade,max_grade,all_grades,grades_served,school_level
2092,Lowell SD 71,599,Lowell Junior/Senior High School,2022,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2092,Lowell SD 71,599,Lowell Junior/Senior High School,2023,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2092,Lowell SD 71,599,Lowell Junior/Senior High School,2024,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2092,Lowell SD 71,599,Lowell Junior/Senior High School,2025,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2092,Lowell SD 71,599,Lowell Junior/Senior High School,2026,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2093,Oakridge SD 76,600,Oakridge Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2093,Oakridge SD 76,600,Oakridge Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2093,Oakridge SD 76,600,Oakridge Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2093,Oakridge SD 76,600,Oakridge Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2093,Oakridge SD 76,600,Oakridge Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2093,Oakridge SD 76,600,Oakridge Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2093,Oakridge SD 76,601,Oakridge Junior High School,2019,7,8,"7, 8",7-8,MS
2093,Oakridge SD 76,601,Oakridge Junior High School,2022,7,8,"7, 8",7-8,MS
2093,Oakridge SD 76,601,Oakridge Junior High School,2023,7,8,"7, 8",7-8,MS
2093,Oakridge SD 76,601,Oakridge Junior High School,2024,7,8,"7, 8",7-8,MS
2093,Oakridge SD 76,601,Oakridge Junior High School,2025,7,8,"7, 8",7-8,MS
2093,Oakridge SD 76,601,Oakridge Junior High School,2026,7,8,"7, 8",7-8,MS
2093,Oakridge SD 76,602,Oakridge High School,2019,9,12,"9, 10, 11, 12",9-12,HS
2093,Oakridge SD 76,602,Oakridge High School,2022,9,12,"9, 10, 11, 12",9-12,HS
2093,Oakridge SD 76,602,Oakridge High School,2023,9,12,"9, 10, 11, 12",9-12,HS
2093,Oakridge SD 76,602,Oakridge High School,2024,9,12,"9, 10, 11, 12",9-12,HS
2093,Oakridge SD 76,602,Oakridge High School,2025,9,12,"9, 10, 11, 12",9-12,HS
2093,Oakridge SD 76,602,Oakridge High School,2026,9,12,"9, 10, 11, 12",9-12,HS
2094,Marcola SD 79J,5444,TEACH-NW,2019,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2094,Marcola SD 79J,5444,TEACH-NW,2022,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2094,Marcola SD 79J,5444,TEACH-NW,2023,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2094,Marcola SD 79J,5444,TEACH-NW,2024,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2094,Marcola SD 79J,5444,TEACH-NW,2025,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2094,Marcola SD 79J,5444,TEACH-NW,2026,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2094,Marcola SD 79J,603,Marcola Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2094,Marcola SD 79J,603,Marcola Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2094,Marcola SD 79J,603,Marcola Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2094,Marcola SD 79J,603,Marcola Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2094,Marcola SD 79J,603,Marcola Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2094,Marcola SD 79J,603,Marcola Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2094,Marcola SD 79J,604,Mohawk High School,2019,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2094,Marcola SD 79J,604,Mohawk High School,2022,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2094,Marcola SD 79J,604,Mohawk High School,2023,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2094,Marcola SD 79J,604,Mohawk High School,2024,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2094,Marcola SD 79J,604,Mohawk High School,2025,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2094,Marcola SD 79J,604,Mohawk High School,2026,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2095,Blachly SD 90,3401,Triangle Lake Charter School,2019,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2095,Blachly SD 90,3401,Triangle Lake Charter School,2022,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2095,Blachly SD 90,3401,Triangle Lake Charter School,2023,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2095,Blachly SD 90,3401,Triangle Lake Charter School,2024,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2095,Blachly SD 90,3401,Triangle Lake Charter School,2025,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2095,Blachly SD 90,3401,Triangle Lake Charter School,2026,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2096,Siuslaw SD 97J,608,Siuslaw Middle School,2019,6,8,"6, 7, 8",6-8,MS
2096,Siuslaw SD 97J,608,Siuslaw Middle School,2022,6,8,"6, 7, 8",6-8,MS
2096,Siuslaw SD 97J,608,Siuslaw Middle School,2023,6,8,"6, 7, 8",6-8,MS
2096,Siuslaw SD 97J,608,Siuslaw Middle School,2024,6,8,"6, 7, 8",6-8,MS
2096,Siuslaw SD 97J,608,Siuslaw Middle School,2025,6,8,"6, 7, 8",6-8,MS
2096,Siuslaw SD 97J,608,Siuslaw Middle School,2026,6,8,"6, 7, 8",6-8,MS
2096,Siuslaw SD 97J,609,Siuslaw Elementary School,2019,K,5,"k, 1, 2, 3, 4, 5",K-5,ES
2096,Siuslaw SD 97J,609,Siuslaw Elementary School,2022,K,5,"k, 1, 2, 3, 4, 5",K-5,ES
2096,Siuslaw SD 97J,609,Siuslaw Elementary School,2023,K,5,"k, 1, 2, 3, 4, 5",K-5,ES
2096,Siuslaw SD 97J,609,Siuslaw Elementary School,2024,K,5,"k, 1, 2, 3, 4, 5",K-5,ES
2096,Siuslaw SD 97J,609,Siuslaw Elementary School,2025,K,5,"k, 1, 2, 3, 4, 5",K-5,ES
2096,Siuslaw SD 97J,609,Siuslaw Elementary School,2026,K,5,"k, 1, 2, 3, 4, 5",K-5,ES
2096,Siuslaw SD 97J,610,Siuslaw High School,2019,9,12,"9, 10, 11, 12",9-12,HS
2096,Siuslaw SD 97J,610,Siuslaw High School,2022,9,12,"9, 10, 11, 12",9-12,HS
2096,Siuslaw SD 97J,610,Siuslaw High School,2023,9,12,"9, 10, 11, 12",9-12,HS
2096,Siuslaw SD 97J,610,Siuslaw High School,2024,9,12,"9, 10, 11, 12",9-12,HS
2096,Siuslaw SD 97J,610,Siuslaw High School,2025,9,12,"9, 10, 11, 12",9-12,HS
2096,Siuslaw SD 97J,610,Siuslaw High School,2026,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,3240,Lincoln City Career Technical High School,2019,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,3240,Lincoln City Career Technical High School,2022,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,3240,Lincoln City Career Technical High School,2023,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,3240,Lincoln City Career Technical High School,2024,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,3361,Eddyville Charter School,2019,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2097,Lincoln County SD,3361,Eddyville Charter School,2022,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2097,Lincoln County SD,3361,Eddyville Charter School,2023,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2097,Lincoln County SD,3361,Eddyville Charter School,2024,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2097,Lincoln County SD,3361,Eddyville Charter School,2025,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2097,Lincoln County SD,3361,Eddyville Charter School,2026,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2097,Lincoln County SD,4038,Siletz Valley Schools,2019,K,8,"k, 1, 2, 3, 4, 5, 6, 7, 8",K-8,ES/MS
2097,Lincoln County SD,4038,Siletz Valley Schools,2022,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2097,Lincoln County SD,4038,Siletz Valley Schools,2023,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2097,Lincoln County SD,4038,Siletz Valley Schools,2024,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2097,Lincoln County SD,4038,Siletz Valley Schools,2025,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2097,Lincoln County SD,4038,Siletz Valley Schools,2026,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2097,Lincoln County SD,4468,Siletz Valley Early College Academy,2019,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,5690,Compass K-12 Online School,2022,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2097,Lincoln County SD,5690,Compass K-12 Online School,2023,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2097,Lincoln County SD,5690,Compass K-12 Online School,2024,6,12,"6, 7, 8, 9, 10, 11, 12",6-12,Other
2097,Lincoln County SD,5690,Compass School,2025,7,12,"7, 8, 12",7-12,Other
2097,Lincoln County SD,5690,Compass School,2026,6,8,"6, 7, 8",6-8,MS
2097,Lincoln County SD,611,Toledo Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2097,Lincoln County SD,611,Toledo Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2097,Lincoln County SD,611,Toledo Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2097,Lincoln County SD,611,Toledo Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2097,Lincoln County SD,611,Toledo Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2097,Lincoln County SD,611,Toledo Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2097,Lincoln County SD,614,Olalla Center,2022,1,6,"1, 2, 3, 6",1-6,ES
2097,Lincoln County SD,614,Olalla Center,2023,2,7,"2, 3, 4, 7",2-7,Other
2097,Lincoln County SD,614,Olalla Center,2024,4,8,"4, 5, 8",4-8,Other
2097,Lincoln County SD,614,Olalla Center,2025,2,7,"2, 3, 5, 7",2-7,Other
2097,Lincoln County SD,614,Olalla Center for Children & Families,2019,2,5,"2, 3, 4, 5",2-5,ES
2097,Lincoln County SD,615,Newport Middle School,2019,6,8,"6, 7, 8",6-8,MS
2097,Lincoln County SD,615,Newport Middle School,2022,6,8,"6, 7, 8",6-8,MS
2097,Lincoln County SD,615,Newport Middle School,2023,6,8,"6, 7, 8",6-8,MS
2097,Lincoln County SD,615,Newport Middle School,2024,6,8,"6, 7, 8",6-8,MS
2097,Lincoln County SD,615,Newport Middle School,2025,6,8,"6, 7, 8",6-8,MS
2097,Lincoln County SD,615,Newport Middle School,2026,6,8,"6, 7, 8",6-8,MS
2097,Lincoln County SD,617,Oceanlake Elementary School,2019,K,2,"k, 1, 2",K-2,ES
2097,Lincoln County SD,617,Oceanlake Elementary School,2022,K,2,"k, 1, 2",K-2,ES
2097,Lincoln County SD,617,Oceanlake Elementary School,2023,K,2,"k, 1, 2",K-2,ES
2097,Lincoln County SD,617,Oceanlake Elementary School,2024,K,2,"k, 1, 2",K-2,ES
2097,Lincoln County SD,617,Oceanlake Elementary School,2025,K,2,"k, 1, 2",K-2,ES
2097,Lincoln County SD,617,Oceanlake Elementary School,2026,K,2,"k, 1, 2",K-2,ES
2097,Lincoln County SD,618,Yaquina View Elementary,2019,K,2,"k, 1, 2",K-2,ES
2097,Lincoln County SD,618,Yaquina View Elementary,2022,K,2,"k, 1, 2",K-2,ES
2097,Lincoln County SD,618,Yaquina View Elementary,2023,K,2,"k, 1, 2",K-2,ES
2097,Lincoln County SD,618,Yaquina View Elementary,2024,K,2,"k, 1, 2",K-2,ES
2097,Lincoln County SD,618,Yaquina View Elementary,2025,K,2,"k, 1, 2",K-2,ES
2097,Lincoln County SD,618,Yaquina View Elementary,2026,K,2,"k, 1, 2",K-2,ES
2097,Lincoln County SD,620,Taft Elementary School,2019,3,6,"3, 4, 5, 6",3-6,ES
2097,Lincoln County SD,620,Taft Elementary School,2022,3,6,"3, 4, 5, 6",3-6,ES
2097,Lincoln County SD,620,Taft Elementary School,2023,3,6,"3, 4, 5, 6",3-6,ES
2097,Lincoln County SD,620,Taft Elementary School,2024,3,6,"3, 4, 5, 6",3-6,ES
2097,Lincoln County SD,620,Taft Elementary School,2025,3,6,"3, 4, 5, 6",3-6,ES
2097,Lincoln County SD,620,Taft Elementary School,2026,3,6,"3, 4, 5, 6",3-6,ES
2097,Lincoln County SD,621,Taft Middle School,2019,7,8,"7, 8",7-8,MS
2097,Lincoln County SD,621,Taft Middle School,2022,7,8,"7, 8",7-8,MS
2097,Lincoln County SD,621,Taft Middle School,2023,7,8,"7, 8",7-8,MS
2097,Lincoln County SD,621,Taft Middle School,2024,7,8,"7, 8",7-8,MS
2097,Lincoln County SD,621,Taft Middle School,2025,7,8,"7, 8",7-8,MS
2097,Lincoln County SD,621,Taft Middle School,2026,7,8,"7, 8",7-8,MS
2097,Lincoln County SD,622,Toledo Jr. High,2019,7,8,"7, 8",7-8,MS
2097,Lincoln County SD,622,Toledo Jr. High,2022,7,8,"7, 8",7-8,MS
2097,Lincoln County SD,622,Toledo Jr. High,2023,7,8,"7, 8",7-8,MS
2097,Lincoln County SD,622,Toledo Jr. High,2024,7,8,"7, 8",7-8,MS
2097,Lincoln County SD,622,Toledo Jr. High,2025,7,8,"7, 8",7-8,MS
2097,Lincoln County SD,622,Toledo Jr. High,2026,7,8,"7, 8",7-8,MS
2097,Lincoln County SD,623,Crestview Heights School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2097,Lincoln County SD,623,Crestview Heights School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2097,Lincoln County SD,623,Crestview Heights School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2097,Lincoln County SD,623,Crestview Heights School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2097,Lincoln County SD,623,Crestview Heights School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2097,Lincoln County SD,623,Crestview Heights School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2097,Lincoln County SD,624,Waldport Middle School,2019,7,8,"7, 8",7-8,MS
2097,Lincoln County SD,624,Waldport Middle School,2022,7,8,"7, 8",7-8,MS
2097,Lincoln County SD,624,Waldport Middle School,2023,7,8,"7, 8",7-8,MS
2097,Lincoln County SD,624,Waldport Middle School,2024,7,8,"7, 8",7-8,MS
2097,Lincoln County SD,624,Waldport Middle School,2025,7,8,"7, 8",7-8,MS
2097,Lincoln County SD,624,Waldport Middle School,2026,7,8,"7, 8",7-8,MS
2097,Lincoln County SD,625,Sam Case Elementary,2019,3,5,"3, 4, 5",3-5,ES
2097,Lincoln County SD,625,Sam Case Elementary,2022,3,5,"3, 4, 5",3-5,ES
2097,Lincoln County SD,625,Sam Case Elementary,2023,3,5,"3, 4, 5",3-5,ES
2097,Lincoln County SD,625,Sam Case Elementary,2024,3,5,"3, 4, 5",3-5,ES
2097,Lincoln County SD,625,Sam Case Elementary,2025,3,5,"3, 4, 5",3-5,ES
2097,Lincoln County SD,625,Sam Case Elementary,2026,3,5,"3, 4, 5",3-5,ES
2097,Lincoln County SD,627,Newport High School,2019,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,627,Newport High School,2022,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,627,Newport High School,2023,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,627,Newport High School,2024,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,627,Newport High School,2025,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,627,Newport High School,2026,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,628,Taft High School,2019,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,628,Taft High School,2022,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,628,Taft High School,2023,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,628,Taft High School,2024,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,628,Taft High School,2025,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,628,Taft High School,2026,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,629,Toledo Senior High School,2019,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,629,Toledo Senior High School,2022,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,629,Toledo Senior High School,2023,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,629,Toledo Senior High School,2024,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,629,Toledo Senior High School,2025,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,629,Toledo Senior High School,2026,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,630,Waldport High School,2019,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,630,Waldport High School,2022,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,630,Waldport High School,2023,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,630,Waldport High School,2024,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,630,Waldport High School,2025,9,12,"9, 10, 11, 12",9-12,HS
2097,Lincoln County SD,630,Waldport High School,2026,9,12,"9, 10, 11, 12",9-12,HS
2098,Linn Benton Lincoln ESD,1271,Old Mill Center for Children & Families,2019,K,2,"k, 1, 2",K-2,ES
2098,Linn Benton Lincoln ESD,1271,Old Mill Center for Children & Families,2022,K,2,"k, 1, 2",K-2,ES
2098,Linn Benton Lincoln ESD,1271,Old Mill Center for Children & Families,2023,1,2,"1, 2",1-2,ES
2098,Linn Benton Lincoln ESD,1271,Old Mill Center for Children & Families,2024,K,2,"k, 2",K-2,ES
2098,Linn Benton Lincoln ESD,1271,Old Mill Center for Children & Families,2025,1,1,1,1-1,ES
2098,Linn Benton Lincoln ESD,1271,Old Mill Center for Children & Families,2026,1,1,1,1-1,ES
2098,Linn Benton Lincoln ESD,42,Childrens Farm Home,2019,2,12,"2, 3, 6, 7, 8, 9, 10, 11, 12",2-12,Other
2098,Linn Benton Lincoln ESD,42,Childrens Farm Home,2022,6,12,"6, 8, 9, 10, 11, 12",6-12,Other
2098,Linn Benton Lincoln ESD,42,Childrens Farm Home,2023,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2098,Linn Benton Lincoln ESD,42,Childrens Farm Home,2024,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2098,Linn Benton Lincoln ESD,42,Childrens Farm Home,2025,7,11,"7, 8, 9, 10, 11",7-11,Other
2098,Linn Benton Lincoln ESD,42,Childrens Farm Home,2026,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2098,Linn Benton Lincoln ESD,5160,Wake Robin School,2019,4,12,"4, 7, 8, 9, 10, 11, 12",4-12,Other
2098,Linn Benton Lincoln ESD,5160,Wake Robin School,2022,4,11,"4, 5, 6, 8, 11",4-11,Other
2098,Linn Benton Lincoln ESD,5160,Wake Robin School,2023,2,11,"2, 4, 5, 6, 7, 8, 10, 11",2-11,Other
2098,Linn Benton Lincoln ESD,5160,Wake Robin School,2024,2,12,"2, 4, 5, 6, 7, 10, 12",2-12,Other
2098,Linn Benton Lincoln ESD,5160,Wake Robin School,2025,2,10,"2, 5, 6, 7, 9, 10",2-10,Other
2098,Linn Benton Lincoln ESD,5160,Wake Robin School,2026,4,12,"4, 5, 6, 10, 11, 12",4-12,Other
2099,Harrisburg SD 7J,2723,Harrisburg Middle School,2019,6,8,"6, 7, 8",6-8,MS
2099,Harrisburg SD 7J,2723,Harrisburg Middle School,2022,5,8,"5, 6, 7, 8",5-8,MS
2099,Harrisburg SD 7J,2723,Harrisburg Middle School,2023,5,8,"5, 6, 7, 8",5-8,MS
2099,Harrisburg SD 7J,2723,Harrisburg Middle School,2024,5,8,"5, 6, 7, 8",5-8,MS
2099,Harrisburg SD 7J,2723,Harrisburg Middle School,2025,5,8,"5, 6, 7, 8",5-8,MS
2099,Harrisburg SD 7J,2723,Harrisburg Middle School,2026,5,8,"5, 6, 7, 8",5-8,MS
2099,Harrisburg SD 7J,659,Harrisburg Elementary School,2019,K,5,"k, 1, 2, 3, 4, 5",K-5,ES
2099,Harrisburg SD 7J,659,Harrisburg Elementary School,2022,K,4,"k, 1, 2, 3, 4",K-4,ES
2099,Harrisburg SD 7J,659,Harrisburg Elementary School,2023,K,4,"k, 1, 2, 3, 4",K-4,ES
2099,Harrisburg SD 7J,659,Harrisburg Elementary School,2024,K,4,"k, 1, 2, 3, 4",K-4,ES
2099,Harrisburg SD 7J,659,Harrisburg Elementary School,2025,K,4,"k, 1, 2, 3, 4",K-4,ES
2099,Harrisburg SD 7J,659,Harrisburg Elementary School,2026,K,4,"k, 1, 2, 3, 4",K-4,ES
2099,Harrisburg SD 7J,689,Harrisburg High School,2019,9,12,"9, 10, 11, 12",9-12,HS
2099,Harrisburg SD 7J,689,Harrisburg High School,2022,9,12,"9, 10, 11, 12",9-12,HS
2099,Harrisburg SD 7J,689,Harrisburg High School,2023,9,12,"9, 10, 11, 12",9-12,HS
2099,Harrisburg SD 7J,689,Harrisburg High School,2024,9,12,"9, 10, 11, 12",9-12,HS
2099,Harrisburg SD 7J,689,Harrisburg High School,2025,9,12,"9, 10, 11, 12",9-12,HS
2099,Harrisburg SD 7J,689,Harrisburg High School,2026,9,12,"9, 10, 11, 12",9-12,HS
2100,Greater Albany Public SD 8J,3950,Albany Options School,2019,10,12,"10, 11, 12",10-12,Other
2100,Greater Albany Public SD 8J,3950,Albany Options School,2022,10,12,"10, 11, 12",10-12,Other
2100,Greater Albany Public SD 8J,3950,Albany Options School,2023,9,12,"9, 10, 11, 12",9-12,HS
2100,Greater Albany Public SD 8J,3950,Albany Options School,2024,10,12,"10, 11, 12",10-12,Other
2100,Greater Albany Public SD 8J,3950,Albany Options School,2025,10,12,"10, 11, 12",10-12,Other
2100,Greater Albany Public SD 8J,3950,Albany Options School,2026,10,12,"10, 11, 12",10-12,Other
2100,Greater Albany Public SD 8J,4744,Timber Ridge School,2019,3,8,"3, 4, 5, 6, 7, 8",3-8,Other
2100,Greater Albany Public SD 8J,4744,Timber Ridge School,2022,4,8,"4, 5, 6, 7, 8",4-8,Other
2100,Greater Albany Public SD 8J,4744,Timber Ridge School,2023,4,8,"4, 5, 6, 7, 8",4-8,Other
2100,Greater Albany Public SD 8J,4744,Timber Ridge School,2024,4,8,"4, 5, 6, 7, 8",4-8,Other
2100,Greater Albany Public SD 8J,4744,Timber Ridge School,2025,4,8,"4, 5, 6, 7, 8",4-8,Other
2100,Greater Albany Public SD 8J,4744,Timber Ridge School,2026,4,8,"4, 5, 6, 7, 8",4-8,Other
2100,Greater Albany Public SD 8J,631,Central Elementary School,2019,3,5,"3, 4, 5",3-5,ES
2100,Greater Albany Public SD 8J,631,Central Elementary School,2022,3,5,"3, 4, 5",3-5,ES
2100,Greater Albany Public SD 8J,631,Central Elementary School,2023,3,5,"3, 4, 5",3-5,ES
2100,Greater Albany Public SD 8J,631,Central Elementary School,2024,3,5,"3, 4, 5",3-5,ES
2100,Greater Albany Public SD 8J,631,Central Elementary School,2025,3,5,"3, 4, 5",3-5,ES
2100,Greater Albany Public SD 8J,631,Central Elementary School,2026,3,5,"3, 4, 5",3-5,ES
2100,Greater Albany Public SD 8J,632,Calapooia Middle School,2019,6,8,"6, 7, 8",6-8,MS
2100,Greater Albany Public SD 8J,632,Calapooia Middle School,2022,6,8,"6, 7, 8",6-8,MS
2100,Greater Albany Public SD 8J,632,Calapooia Middle School,2023,6,8,"6, 7, 8",6-8,MS
2100,Greater Albany Public SD 8J,632,Calapooia Middle School,2024,6,8,"6, 7, 8",6-8,MS
2100,Greater Albany Public SD 8J,632,Calapooia Middle School,2025,6,8,"6, 7, 8",6-8,MS
2100,Greater Albany Public SD 8J,632,Calapooia Middle School,2026,6,8,"6, 7, 8",6-8,MS
2100,Greater Albany Public SD 8J,633,Clover Ridge Elementary School,2019,K,2,"k, 1, 2",K-2,ES
2100,Greater Albany Public SD 8J,633,Meadow Ridge Elementary,2022,K,3,"k, 1, 2, 3",K-3,ES
2100,Greater Albany Public SD 8J,633,Meadow Ridge Elementary,2023,K,3,"k, 1, 2, 3",K-3,ES
2100,Greater Albany Public SD 8J,633,Meadow Ridge Elementary,2024,K,3,"k, 1, 2, 3",K-3,ES
2100,Greater Albany Public SD 8J,633,Meadow Ridge Elementary,2025,K,3,"k, 1, 2, 3",K-3,ES
2100,Greater Albany Public SD 8J,633,Meadow Ridge Elementary,2026,K,3,"k, 1, 2, 3",K-3,ES
2100,Greater Albany Public SD 8J,635,Fir Grove Primary School,2019,K,1,"k, 1",K-1,ES
2100,Greater Albany Public SD 8J,636,Periwinkle Elementary School,2019,K,5,"k, 1, 2, 3, 4, 5",K-5,ES
2100,Greater Albany Public SD 8J,636,Periwinkle Elementary School,2022,K,5,"k, 1, 2, 3, 4, 5",K-5,ES
2100,Greater Albany Public SD 8J,636,Periwinkle Elementary School,2023,K,5,"k, 1, 2, 3, 4, 5",K-5,ES
2100,Greater Albany Public SD 8J,636,Periwinkle Elementary School,2024,K,5,"k, 1, 2, 3, 4, 5",K-5,ES
2100,Greater Albany Public SD 8J,636,Periwinkle Elementary School,2025,K,5,"k, 1, 2, 3, 4, 5",K-5,ES
2100,Greater Albany Public SD 8J,636,Periwinkle Elementary School,2026,K,5,"k, 1, 2, 3, 4, 5",K-5,ES
2100,Greater Albany Public SD 8J,637,North Albany Elementary School,2019,K,5,"k, 1, 2, 3, 4, 5",K-5,ES
2100,Greater Albany Public SD 8J,637,North Albany Elementary School,2022,K,5,"k, 1, 2, 3, 4, 5",K-5,ES
