school_yr,location,district_id,district_name,school_id,school_name,school_type,grade_band,virtual_status,governance,adm,total_expenditures,per_pupil_exp,fed_per_pupil_exp,state_local_per_pupil_exp,direct_classroom_expenditures,classroom_support,building_support,central_support,other_expenditures,esd_direct_support,school_expenditures,district_expenditures,general_fund,special_state_and_local_revenue_funds,special_federal_revenue_funds,special_revenue_funds,trust_and_agency_funds,internal_service_funds,enterprise_funds,esd_general_fund,esd_special_revenue_funds,esd_internal,source_file,school_year
23-24,Corvallis SD 509J-Kathryn Jones Harrison Elementary School,1901,Corvallis SD 509J,35,Kathryn Jones Harrison Elementary School,Regular,Elementary,Not Virtual,Public,254.24,5269165.285327396,20725.162387222295,1459.7099835943943,19265.4524036279,2689122.8807030804,1081992.3875755656,1042115.4337378454,152862.8733795105,303071.7099313939,129995.29104505574,2634088.89,2505081.1042823405,4114553.3860191302,277541.5377451019,371116.66622903885,156844.2597878488,44701.82724559668,174412.31725562373,0,129896.11161686126,99.17942819447192,0,2023-24 School Level Spending Report.csv,2024
23-24,Corvallis SD 509J-Lincoln Elementary School,1901,Corvallis SD 509J,36,Lincoln Elementary School,Regular,Elementary,Not Virtual,Public,322.96,6607674.364215449,20459.72988672111,1961.1988442540446,18498.531042467064,3419476.006100798,1286001.6950763243,1323948.5814095915,194181.06350946627,384067.01811926905,165132.47009090305,3260347.93,3182193.964124546,4814451.902120588,518046.53462774586,633388.7787402862,199238.60187650897,56784.54266534731,220631.5340940695,0,165006.48288145653,125.98720944653338,0,2023-24 School Level Spending Report.csv,2024
23-24,Corvallis SD 509J-Mt View Elementary School,1901,Corvallis SD 509J,37,Mt View Elementary School,Regular,Elementary,Not Virtual,Public,236.04881188118813,4955101.882820941,20991.85267373861,2207.7096164146024,18784.143057324007,2391436.8789867917,1169789.7636658677,967550.7787007059,141925.34472143627,284399.1167461386,120693.96633627542,2508568.48,2325839.436484665,3661521.254332379,299688.75272282027,521127.23193334043,145621.85798185226,41503.35592448561,164945.4635897872,0,120601.8833194867,92.08301678870637,0,2023-24 School Level Spending Report.csv,2024
23-24,Corvallis SD 509J-Linus Pauling Middle School,1901,Corvallis SD 509J,38,Linus Pauling Middle School,Regular,Junior High/Middle School,Not Virtual,Public,732.79,14207682.62460967,19388.477769360485,586.4458675956818,18802.031901764803,6737529.479382907,3179442.982942097,3013789.6477499832,440593.0812766343,836327.4332580479,374682.3840658684,6612663.62,7220336.620543801,11324990.563516986,1031860.9636529783,429741.6673154396,452068.5381133485,128843.03015772808,465495.477787321,0,374396.5215218681,285.8625440002638,0,2023-24 School Level Spending Report.csv,2024
23-24,Corvallis SD 509J-Letitia Carson Elementary School,1901,Corvallis SD 509J,39,Letitia Carson Elementary School,Regular,Elementary,Not Virtual,Public,365.1,7588224.72467445,20783.96254361668,2013.8885564170164,18770.073987199663,4038132.8516633683,1396052.5287824064,1496638.3268474173,219517.91642093804,437883.1009603206,186679.04641500098,3804137.28,3597408.3982594498,5705660.597160103,418062.7183564219,735270.7119478527,225235.365200376,64193.82130021769,253122.46429447853,0,186536.62032455966,142.42609044132197,0,2023-24 School Level Spending Report.csv,2024
23-24,Corvallis SD 509J-Corvallis High School,1901,Corvallis SD 509J,40,Corvallis High School,Regular,High School,Supplemental Virtual,Public,1245.91,23490410.65322198,18854.01887232784,698.5986348973923,18155.420237430448,9930175.169360742,6220519.752359869,5178284.933764628,749108.647625338,1412322.1501114024,637045.441574675,10577147.47,12276217.741647305,16815755.826432876,3426296.881808134,870391.0252050102,768619.5394598753,219062.51409519097,753239.4246462168,0,636559.4101029091,486.0314717659476,0,2023-24 School Level Spending Report.csv,2024
23-24,Corvallis SD 509J-Crescent Valley High School,1901,Corvallis SD 509J,41,Crescent Valley High School,Regular,High School,Supplemental Virtual,Public,894.69,17558613.861489415,19625.360584659953,682.2475748926163,18943.113009767338,7491598.104631605,4784524.031081981,3728340.794788047,537936.1398045715,1016214.7911832081,457463.36904146057,8285578.54,8815571.952447953,12595784.574311893,2622257.1935787653,610400.0827806749,551946.9430049971,157309.1481213141,563452.5506503067,0,457114.3490500693,349.01999139125274,0,2023-24 School Level Spending Report.csv,2024
23-24,Corvallis SD 509J-Franklin School,1901,Corvallis SD 509J,1322,Franklin School,Regular,Elementary,Not Virtual,Public,303.45,6015085.91528201,19822.329593943025,1322.4890795979163,18499.84051434511,2915053.7857703343,1320491.929743964,1243824.4507856718,182450.59363991686,353265.1553421235,155156.82452651887,2869971.33,2989957.7607554914,4609166.500757965,409193.67960765876,401309.3112039877,187202.60632718186,53354.190834157926,199702.80202453985,0,155038.44819908965,118.37632742924994,0,2023-24 School Level Spending Report.csv,2024
23-24,Corvallis SD 509J-Inavale Community Partners dba Muddy Creek Charter School,1901,Corvallis SD 509J,4637,Inavale Community Partners dba Muddy Creek Charter School,Charter,Elementary,Not Virtual,Public,100.66613861386139,1043356.5358328425,10364.523266706246,555.6692740286298,9808.853992677617,289865.0778102712,197696.4563949436,412624.8297053895,60525.940845401776,82644.23107683635,51471.53865438497,0,991884.9971784574,725343.8061418455,99100.44746011485,55937.08016282978,62102.36782800532,17699.65519901715,31701.640386644798,0,51432.2686336712,39.270020713767394,0,2023-24 School Level Spending Report.csv,2024
23-24,West Linn-Wilsonville SD 3J-Cedaroak Park Primary School,1922,West Linn-Wilsonville SD 3J,45,Cedaroak Park Primary School,Regular,Elementary,Not Virtual,Public,334.45,6468938.647187058,19342.020173978348,0,19342.020173978348,3918841.7288639066,1170202.7823615118,1046299.6103155605,173539.8396677214,160054.6859783574,147819.14026292655,4807970,1513149.5069241312,5659684.904985286,0,0,661434.6019388454,0,0,0,143688.18002409162,4130.960238834921,0,2023-24 School Level Spending Report.csv,2024
23-24,West Linn-Wilsonville SD 3J-Inza R Wood Middle School,1922,West Linn-Wilsonville SD 3J,46,Inza R Wood Middle School,Regular,Junior High/Middle School,Not Virtual,Public,477.69851485148513,8935649.297282517,18705.6250322666,0,18705.6250322666,5263443.773350299,1655035.088687831,1540693.8035693453,247868.81051527988,228607.82115976122,211131.66024883653,6563270,2161247.6370336805,7604577.724886664,0,0,1119939.9121470165,0,0,0,205231.36552316163,5900.294725674923,0,2023-24 School Level Spending Report.csv,2024
23-24,West Linn-Wilsonville SD 3J-Stafford Primary School,1922,West Linn-Wilsonville SD 3J,47,Stafford Primary School,Regular,Elementary,Not Virtual,Public,345.41,6359014.9547761455,18410.048796433643,0,18410.048796433643,3829007.2877765945,1123270.7348646729,1062210.4405713794,179226.77835140578,165299.71321209279,152663.20597463736,4643616,1562735.7488015078,5439610.356588332,0,0,766741.3922131755,0,0,0,148396.87326094034,4266.332713697026,0,2023-24 School Level Spending Report.csv,2024
23-24,West Linn-Wilsonville SD 3J-Sunset Primary School,1922,West Linn-Wilsonville SD 3J,48,Sunset Primary School,Regular,Elementary,Not Virtual,Public,381.02,6850443.791751271,17979.223641150784,0,17979.223641150784,4149600.7405941864,1220042.1845578807,1100755.460225549,197704.14026071224,182341.26611294283,168401.9997697123,4958196,1723845.7919815592,6022826.8165869145,0,0,659214.9753946444,0,0,0,163695.83002774525,4706.169741967055,0,2023-24 School Level Spending Report.csv,2024
23-24,West Linn-Wilsonville SD 3J-West Linn High School,1922,West Linn-Wilsonville SD 3J,51,West Linn High School,Regular,High School,Not Virtual,Public,1866.32,30309469.139239497,16240.231653328206,0,16240.231653328206,15922745.56353352,6992224.459461614,5488866.89078827,968398.485778627,937233.7396774642,824870.1386021978,21040822.09,8443776.910637299,25726512.268448614,0,0,3758086.7321886853,0,0,0,801818.2811857158,23051.857416481955,0,2023-24 School Level Spending Report.csv,2024
23-24,West Linn-Wilsonville SD 3J-Boeckman Creek Primary School,1922,West Linn-Wilsonville SD 3J,1272,Boeckman Creek Primary School,Regular,Elementary,Not Virtual,Public,469.36,8637985.98996477,18403.754026684783,0,18403.754026684783,5274228.212706124,1494385.9367594535,1401212.3949699851,243542.11136624822,224617.33416295957,207446.23015041774,6307018,2123521.7598143527,7426571.938358181,0,0,1003967.8214561711,0,0,0,201648.92861745448,5797.301532963249,0,2023-24 School Level Spending Report.csv,2024
23-24,West Linn-Wilsonville SD 3J-Willamette Primary School,1922,West Linn-Wilsonville SD 3J,1286,Willamette Primary School,Regular,Elementary,Not Virtual,Public,387.26633663366334,7571687.7793676285,19551.629106689197,0,19551.629106689197,4778757.739263368,1217860.057755823,1188794.2165598257,200945.24732579387,185330.51846281902,171162.735637498,5648419,1752106.043730131,6686665.712542802,0,0,713859.3311873284,0,0,0,166379.4142487316,4783.3213887664015,0,2023-24 School Level Spending Report.csv,2024
23-24,West Linn-Wilsonville SD 3J-Athey Creek Middle School,1922,West Linn-Wilsonville SD 3J,1287,Athey Creek Middle School,Regular,Junior High/Middle School,Not Virtual,Public,509.73,9465957.267097201,18570.53198182803,0,18570.53198182803,5610320.762277767,1759970.8548755671,1587239.4649907332,264489.34810533,243936.83684780417,225288.83350641816,6934501,2306167.4335907833,8373628.068943488,0,0,867040.3646472944,0,0,0,218992.90179004404,6295.93171637412,0,2023-24 School Level Spending Report.csv,2024
23-24,West Linn-Wilsonville SD 3J-Wilsonville High School,1922,West Linn-Wilsonville SD 3J,1323,Wilsonville High School,Regular,High School,Not Virtual,Public,1254.16,23339502.754555598,18609.669224465455,0,18609.669224465455,12292339.258205881,5502819.470014991,4243679.9848209405,650760.1295191195,649903.911994668,554309.6216240155,17111006.9,5674186.232931585,20277481.022488702,0,0,2507712.1104428833,0,0,0,538818.860394722,15490.761229293483,0,2023-24 School Level Spending Report.csv,2024
23-24,West Linn-Wilsonville SD 3J-Rosemont Ridge Middle School,1922,West Linn-Wilsonville SD 3J,2787,Rosemont Ridge Middle School,Regular,Junior High/Middle School,Not Virtual,Public,735.550594059406,11469658.069524556,15593.295909428933,0,15593.295909428933,6489147.964862786,2156443.8440872766,2090397.097728213,381663.4240112619,352005.73883502,325096.2967072695,7816716,3327845.772817288,9717681.46377987,0,0,1426880.3090374179,0,0,0,316011.14120506943,9085.155502200065,0,2023-24 School Level Spending Report.csv,2024
23-24,West Linn-Wilsonville SD 3J-Three Rivers Charter School,1922,West Linn-Wilsonville SD 3J,3452,Three Rivers Charter School,Charter,Elementary,Not Virtual,Public,110.27455445544554,611844.0947316994,5548.370589689429,0,5548.370589689429,53633.6687130607,203430.88199486022,244787.05580611667,57219.40050718323,52773.087710478714,48738.794535748944,64191,498914.30019595055,433125.3431314532,0,0,129979.95706449736,0,0,0,47376.73802562581,1362.056510123133,0,2023-24 School Level Spending Report.csv,2024
23-24,West Linn-Wilsonville SD 3J-Bolton Primary School,1922,West Linn-Wilsonville SD 3J,3455,Bolton Primary School,Regular,Elementary,Not Virtual,Public,233.17,5030383.928882064,21573.88998963016,0,21573.88998963016,3074817.6954079745,947737.6811279226,775254.9672216452,120987.54497031722,111586.04015420418,103055.73010945307,3872399,1054929.1987726106,4192030.804770277,0,0,735297.3940023339,0,0,0,100175.73011277453,2879.999996678542,0,2023-24 School Level Spending Report.csv,2024
23-24,West Linn-Wilsonville SD 3J-Boones Ferry Primary School,1922,West Linn-Wilsonville SD 3J,3913,Boones Ferry Primary School,Regular,Elementary,Not Virtual,Public,477.93,9431350.9147858,19733.74953400247,0,19733.74953400247,5775545.359593144,1601982.7591090966,1577115.271365274,247988.9238223773,228718.60089590773,211233.97131368064,7057822,2162294.9434721186,8164756.5469565485,0,0,1055360.3965155699,0,0,0,205330.8173984575,5903.153915223124,0,2023-24 School Level Spending Report.csv,2024
23-24,West Linn-Wilsonville SD 3J-Lowrie Primary School,1922,West Linn-Wilsonville SD 3J,5056,Lowrie Primary School,Regular,Elementary,Not Virtual,Public,458.71,8594446.225747272,18736.121352809558,0,18736.121352809558,5408583.426901368,1313787.7584603052,1414538.3537086286,238016.02587525934,219520.6608017112,202739.1772462462,6316369,2075338.0485010264,7197693.725805951,0,0,1194013.3226950748,0,0,0,197073.419222159,5665.758024087208,0,2023-24 School Level Spending Report.csv,2024
23-24,West Linn-Wilsonville SD 3J-Trillium Creek Primary School,1922,West Linn-Wilsonville SD 3J,5057,Trillium Creek Primary School,Regular,Elementary,Not Virtual,Public,487.84,8474056.639987245,17370.565431262803,0,17370.565431262803,5253650.2353983205,1331807.63769544,1402006.590510818,253131.03717596416,233461.13920670314,215613.961386952,6051312,2207130.6786002936,7380622.188871346,0,0,877820.4897289469,0,0,0,209588.40407520664,6025.557311745337,0,2023-24 School Level Spending Report.csv,2024
23-24,West Linn-Wilsonville SD 3J-Meridian Creek Middle School,1922,West Linn-Wilsonville SD 3J,5377,Meridian Creek Middle School,Regular,Junior High/Middle School,Not Virtual,Public,393.1,7266129.320553842,18484.17532575386,0,18484.17532575386,4001102.0281548863,1555736.4825723136,1317196.3023323272,203972.22596316724,188122.2815311475,173741.0794957585,5313889,1778499.2410580835,6236930.131857425,0,0,855458.109200658,0,0,0,168885.70359536677,4855.37590039171,0,2023-24 School Level Spending Report.csv,2024
23-24,West Linn-Wilsonville SD 3J-Riverside High School,1922,West Linn-Wilsonville SD 3J,5799,Riverside High School,Regular,High School,Not Virtual,Public,110.19,4847265.17456583,43990.064203338145,0,43990.064203338145,2322937.544396812,1433449.3856134398,761498.0945153882,57175.526784231486,272204.62325595814,48701.42342823106,4300032,498531.75113759906,3962496.9709981424,0,0,836066.780139457,0,0,0,47340.41129273331,1361.0121354977425,0,2023-24 School Level Spending Report.csv,2024
23-24,Lake Oswego SD 7J-Forest Hills Elementary School,1923,Lake Oswego SD 7J,53,Forest Hills Elementary School,Regular,Elementary,Not Virtual,Public,401.39,7686834.443441943,19150.53798909276,213.6039246763368,18936.934064416426,4712000.964685575,1296561.435066805,1147752.3495184346,239560.32809100367,290959.36608012515,178003.55959474784,4351553.33,3157277.5538471956,6347851.23187035,945020.1131611362,85738.47932583482,130221.0594898738,0,0,0,176334.44762792924,1669.1119668185925,0,2023-24 School Level Spending Report.csv,2024
23-24,Lake Oswego SD 7J-Hallinan Elementary School,1923,Lake Oswego SD 7J,54,Hallinan Elementary School,Regular,Elementary,Not Virtual,Public,357.48,6975288.616702773,19512.38843208787,213.60392467633682,19298.784507411536,4249800.355260966,1192324.6799653242,1060680.0112024467,213353.66124211368,259129.90903192197,158530.88637965685,4004870.09,2811887.640323116,5722921.764013336,856117.9037911831,76359.13099329689,161358.9315252998,0,0,0,157044.366670899,1486.5197087578429,0,2023-24 School Level Spending Report.csv,2024
23-24,Lake Oswego SD 7J-Lake Grove Elementary School,1923,Lake Oswego SD 7J,55,Lake Grove Elementary School,Regular,Elementary,Not Virtual,Public,441.75,8248303.306245244,18671.880715891893,213.6039246763368,18458.276791215558,4818131.73031703,1366995.5296852465,1479312.2855610964,263648.25963327655,320215.50104859436,195901.921948678,4577657.72,3474743.664296566,6761116.544951861,1022919.3017485037,94359.53372577178,174006.00387042965,0,0,0,194064.97979430915,1836.9421543688513,0,2023-24 School Level Spending Report.csv,2024
23-24,Lake Oswego SD 7J-River Grove Elementary School,1923,Lake Oswego SD 7J,56,River Grove Elementary School,Regular,Elementary,Not Virtual,Public,347.11,7115673.546698554,20499.765338649286,704.2187153766911,19795.546623272596,4411286.207617304,1162563.36241346,1083046.5007871245,207164.56683940382,251612.90904126223,153932.1247936743,4231422.75,2730318.671904881,5653834.338964891,898558.6202938837,244441.35829440327,164907.10435170308,0,0,0,152488.72696412596,1443.3978295483237,0,2023-24 School Level Spending Report.csv,2024
23-24,Lake Oswego SD 7J-Westridge Elementary School,1923,Lake Oswego SD 7J,58,Westridge Elementary School,Regular,Elementary,Not Virtual,Public,462.23,8379046.001007672,18127.438723163083,213.6039246763368,17913.834798486747,5143129.510706827,1365012.6475986678,1259971.536873131,275871.27345849335,335061.03237055294,204984.14348010736,4538225.38,3635836.477527565,6933356.2892905455,982878.3519533919,98734.14210314315,159093.07418048376,0,0,0,203062.038733047,1922.1047470603603,0,2023-24 School Level Spending Report.csv,2024
23-24,Lake Oswego SD 7J-Lake Oswego Middle School,1923,Lake Oswego SD 7J,59,Lake Oswego Middle School,Regular,Junior High/Middle School,Not Virtual,Public,838.2033333333334,15269547.917772613,18216.997368704426,213.6039246763368,18003.39344402809,8754043.751755975,3193235.639254041,2214409.895373619,500262.2525232474,607596.3788657279,371716.22859940777,8304641.600000001,6593190.089173204,12960012.871336276,1500959.2812485984,179043.52167678776,257816.01491154204,0,0,0,368230.7027659443,3485.5258334634655,0,2023-24 School Level Spending Report.csv,2024
23-24,Lake Oswego SD 7J-Lakeridge Middle School,1923,Lake Oswego SD 7J,60,Lakeridge Middle School,Regular,Junior High/Middle School,Not Virtual,Public,832.66,14979839.573617352,17990.34368603914,213.60392467633682,17776.739761362805,8608097.523748452,3050037.8603119804,2221172.216790951,496953.8423684076,603578.130397561,369257.9384941397,8060994.63,6549587.005123211,12739881.312414525,1432763.3950782323,177859.4439209986,260077.48370945544,0,0,0,365795.46366843116,3462.4748257085857,0,2023-24 School Level Spending Report.csv,2024
23-24,Lake Oswego SD 7J-Lake Oswego High School,1923,Lake Oswego SD 7J,61,Lake Oswego High School,Regular,High School,Not Virtual,Public,1289.14,24225969.389376786,18792.349465051728,229.43024299707773,18562.91922205465,12894538.798452284,5840898.649663473,3786667.473925596,769393.3614570282,934471.105878404,571692.1418470148,13514082.46,10140194.78752977,20617351.639744747,2307614.419566873,295767.7034572528,433543.48476089566,0,0,0,566331.4726701431,5360.669176871672,0,2023-24 School Level Spending Report.csv,2024
23-24,Lake Oswego SD 7J-Lakeridge High School,1923,Lake Oswego SD 7J,62,Lakeridge High School,Regular,High School,Not Virtual,Public,1215.5114814814815,23990081.81847859,19736.614737064567,216.37797498468132,19520.236762079887,12608927.579714935,5877029.681869338,3897575.366787312,725449.8849051687,881099.3052018378,539040.2611723988,13889998.39,9561043.167306194,20415141.569781683,2350986.915857361,263009.9129335929,421903.1587335551,0,0,0,533985.7636524154,5054.4975199834,0,2023-24 School Level Spending Report.csv,2024
23-24,Lake Oswego SD 7J-Oak Creek Elementary School,1923,Lake Oswego SD 7J,1288,Oak Creek Elementary School,Regular,Elementary,Not Virtual,Public,406.57666666666665,7859187.007323834,19330.14767364212,218.83791908493544,19111.309754557187,4782042.933410595,1340315.4044016493,1199453.725299933,242655.87000377016,294719.0742078868,180303.67950081947,4480808.18,3198075.1478230148,6430363.711354562,987360.2475815148,88974.39168182276,172184.97720511537,0,0,0,178612.99966384657,1690.6798369728872,0,2023-24 School Level Spending Report.csv,2024
23-24,Lake Oswego SD 7J-Harmony Academy,1923,Lake Oswego SD 7J,5455,Harmony Academy,Charter,High School,Not Virtual,Public,34.068518518518516,283086.4903902984,8309.327869259181,213.6039246763368,8095.7239445828445,108642.52663674527,62867.84145356004,66547.54653749813,20333.006487134036,24695.569275361002,15108.292599257284,0,267978.19779104117,227856.24767603338,30307.457552022563,7277.169263464014,2537.3232995212393,0,0,0,14966.624466142257,141.66813311502548,0,2023-24 School Level Spending Report.csv,2024
23-24,Lake Oswego SD 7J-Palisades World Language School,1923,Lake Oswego SD 7J,5677,Palisades World Language School,Regular,Elementary,Not Virtual,Public,225.91,4462298.3989443425,19752.549240601755,213.6039246763368,19538.94531592542,2551343.6076933113,876007.1683164551,736360.9513428574,134829.15299095304,163757.518600765,100183.8215900981,2585138.14,1776976.4373542438,3981790.1486011883,238843.24216729932,48255.26262363124,93225.92396212509,0,0,0,99244.41332276711,939.4082673309953,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Bilquist Elementary School,1924,North Clackamas SD 12,65,Bilquist Elementary School,Regular,Elementary,Not Virtual,Public,378.08,10017361.397799822,26495.34859765082,1297.2955961105104,25198.05300154031,5032705.416191165,1822762.213123455,1352664.416674169,316753.36173073493,1492475.9900802984,255454.83476601625,5209951.75,4551954.813033806,7026904.336034613,1043974.7630698751,490481.51897746173,0,131240.35738153302,1011378.8389205985,57926.74864972508,207757.21198076644,47697.62278524983,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Whitcomb Elementary School,1924,North Clackamas SD 12,72,Whitcomb Elementary School,Regular,Elementary,Not Virtual,Public,438.93,11303697.825133242,25752.84857524717,1995.8111251013981,23757.037450145774,5872866.153442097,1802950.0650631562,1527466.2464121166,367733.15981927497,1732682.2003965972,296568.955310642,5722560.72,5284568.1498226,7809498.942950361,927841.0094814862,876021.3771407567,0,152362.8069865539,1174154.9771673148,67249.75609612736,241194.64942530103,55374.30588534096,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Riverside Elementary School,1924,North Clackamas SD 12,76,Riverside Elementary School,Regular,Elementary,Not Virtual,Public,334.82643564356437,8559950.8785868,25565.33764167653,1851.5269303676307,23713.8107113089,4051991.2116831485,1645529.6427197356,1260182.3117193468,280515.76144313,1321731.95102144,226229.9825238598,4302524.31,4031196.5860629412,5929218.401262823,721362.6930445364,619940.1625930638,0,116226.03965998268,895673.8566470341,51299.742855501754,183989.12073308416,42240.861790775656,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Sunnyside Elementary School,1924,North Clackamas SD 12,78,Sunnyside Elementary School,Regular,Elementary,Not Virtual,Public,397.6,9518540.999692153,23939.992453954106,802.3371840213865,23137.65526993272,4518928.0975180045,1639813.7851721481,1457160.5477043209,333107.1112572477,1569531.4580404325,268643.78518559056,4462928.23,4786968.984506563,7059648.507916214,608710.1687552432,319009.2643669033,0,138016.20317101548,1063595.6050434564,60917.46525373121,218483.56824892282,50160.216936667726,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-View Acres Elementary School,1924,North Clackamas SD 12,79,View Acres Elementary School,Regular,Elementary,Not Virtual,Public,374.85,9157294.201708008,24429.22289371217,800.14503293560006,23629.077860776568,4472783.491709316,1490819.4266983897,1399830.357210676,314135.4053490425,1479725.5207405838,253272.4418431052,4390955.05,4513066.709864902,6736065.975421008,677731.9365553394,299934.3655959097,0,130119.14929239223,1002738.4621492445,57431.87085100891,205982.30774172215,47290.13410138304,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Rowe Middle School,1924,North Clackamas SD 12,84,Rowe Middle School,Regular,Junior High/Middle School,Not Virtual,Public,726.9851485148515,17488926.250181664,24056.786147433086,1174.8124071664413,22881.973740266643,7787427.441898975,3609278.737272311,2613332.035560283,609104.1820239018,2869783.853426195,491197.28891030786,8245074.64,8752654.321271358,12234297.977604935,1600909.0282250212,854071.1723009855,0,252353.4455727782,1944713.8050610174,111383.53250661993,399482.6692945117,91714.61961579617,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Clackamas High School,1924,North Clackamas SD 12,85,Clackamas High School,Regular,High School,Not Virtual,Public,1266.8149504950495,28662423.725653183,22625.58056680054,1386.4148694282874,21239.165697372253,10685703.076101532,7032252.552120194,4816235.374617543,1127463.315575702,5000769.407238212,855940.5518880448,12554461.35,15252021.82376514,19980673.88839938,2046865.1250606827,1756331.0841803965,0,439740.91948592727,3388779.7126506,194092.4439881524,696122.3609035235,159818.1909845213,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Milwaukie High School,1924,North Clackamas SD 12,86,Milwaukie High School,Regular,High School,Not Virtual,Public,925.3438613861387,24076604.406267624,26019.089131041037,1355.4148478782697,24663.674283162767,10059619.61320386,5831788.706320957,3688225.191591618,844163.2997031279,3652807.5954480637,625221.0199220893,12310557.52,11140825.866345538,17021397.537130743,2237446.8725333577,1254224.8091157838,0,321208.366137126,2475331.1471937587,141774.6542347675,508481.9635132802,116739.0564088091,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Putnam High School,1924,North Clackamas SD 12,87,Putnam High School,Regular,High School,Not Virtual,Public,1045.0486138613862,24497806.69246154,23441.786695399507,1356.790761963912,22084.995933435595,9430948.837529525,5963403.114558391,3966318.262899401,1011792.7283872166,4125343.749087008,706101.1451978808,11209675.11,12582030.437263662,16948569.218765777,2106802.325225049,1417912.3050903203,0,362760.6685469849,2795546.0582488095,160114.97138672273,574260.4380030844,131840.70719479636,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Mount Scott Elementary School,1924,North Clackamas SD 12,1264,Mount Scott Elementary School,Regular,Elementary,Not Virtual,Public,420.58980198019805,10361200.02751857,24634.92927963667,860.948266407827,23773.981013228844,5155078.374785941,1697435.9181528958,1496033.8756743043,352367.8419564427,1660284.0169489866,284177.15395980485,5013264.4799999995,5063758.393558766,7639129.872476716,740256.4142371324,362106.0608836627,0,145996.4978917409,1125094.2276464696,64439.800423044275,231116.60137258942,53060.55258721543,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Sojourner School,1924,North Clackamas SD 12,2733,Sojourner School,Regular,Elementary,Not Virtual,Public,159.13,3554571.977024931,22337.535204077994,1101.0040121535048,21236.53119192449,1877407.951144467,486507.92774633784,429201.1726704945,133318.24601198648,628136.6794516449,107518.32378416254,1531182.49,1915871.1632407682,2556934.663295038,209649.90831519582,175202.76845398723,0,55206.54236067327,425678.99554971134,24380.775266162593,87442.88283564158,20075.44094852096,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Sabin-Schellenberg Professional-Technical Center,1924,North Clackamas SD 12,2734,Sabin-Schellenberg Professional-Technical Center,Alternative,NA,NA,Public,0.01,8848068.903238675,884806890.3238674,67642021.60785806,817164868.7160094,6265208.112459696,1622307.9159641643,876621.8317320851,83891.56794545417,39.47513727465876,6.756634436257308,8847941.75,120.39660423809264,7668170.6920142835,503439.48475701094,676420.2160785807,0,3.4712324741201077,26.75039248097224,1.5321294077900203,5.495059563604699,1.2615748726526088,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Spring Mountain Elementary School,1924,North Clackamas SD 12,3198,Spring Mountain Elementary School,Regular,Elementary,Not Virtual,Public,351.34,8808042.447584609,25069.853838403284,783.3218957499465,24286.53194265334,4184753.9489637217,1590090.1449481451,1351928.1450785615,294350.73558632145,1386919.473007861,237387.59428346422,4340640.56,4230014.2933011465,6543744.139840248,636061.9928226034,275212.3148527862,0,121958.28174573585,939848.2894264788,53829.834613294566,193063.42270768748,44324.17157577676,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Oak Grove Elementary,1924,North Clackamas SD 12,3342,Oak Grove Elementary,Regular,Elementary,Not Virtual,Public,287.01,7446516.343192518,25945.14596422605,1521.5990778837768,24423.546886342272,3606549.9357385375,1296771.0274792712,1169764.0525749929,240455.4124797351,1132975.9149199813,193922.164955021,3797091.2399999998,3455502.938237497,5257262.411953804,647253.110971183,436714.15134342277,0,99627.84323972122,767763.0145963844,43973.646132981376,157713.70453501848,36208.46042000253,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Alder Creek Middle School,1924,North Clackamas SD 12,3530,Alder Creek Middle School,Regular,Junior High/Middle School,Not Virtual,Public,845.9403921568628,19238143.85881948,22741.725111114152,1001.2892431630121,21740.43586795114,8836400.658375714,3344101.1717673973,3009556.4717235183,708724.2462957642,3339361.3106570826,571570.9984668071,8481737.8,10184835.06035267,13214906.262268795,1918457.241241168,847031.0150237668,0,293645.57604248007,2262923.750570365,129609.01520609517,464849.2842161078,106721.71425069921,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-New Urban High School,1924,North Clackamas SD 12,4004,New Urban High School,Regular,High School,Supplemental Virtual,Public,302.54049504950495,6232777.917568569,20601.466645146775,747.7871571955615,19853.679487951213,2481968.024580271,1196251.8714087969,1106383.3377374439,253891.92651981447,1194282.7573222427,204415.55272138186,2385877.54,3642484.8248471874,4442431.910830022,399014.9008248769,226235.89672960714,0,105018.83911522152,809307.6983961897,46353.11895126975,166247.8040699482,38167.74865143364,0,2023-24 School Level Spending Report.csv,2024
